ACCESSION_NUMBER	DERIV_TRANS_SK	SECURITY_TITLE	SECURITY_TITLE_FN	CONV_EXERCISE_PRICE	CONV_EXERCISE_PRICE_FN	TRANS_DATE	TRANS_DATE_FN	DEEMED_EXECUTION_DATE	DEEMED_EXECUTION_DATE_FN	TRANS_FORM_TYPE	TRANS_CODE	EQUITY_SWAP_INVOLVED	EQUITY_SWAP_TRANS_CD_FN	TRANS_TIMELINESS	TRANS_TIMELINESS_FN	TRANS_SHARES	TRANS_SHARES_FN	TRANS_TOTAL_VALUE	TRANS_TOTAL_VALUE_FN	TRANS_PRICEPERSHARE	TRANS_PRICEPERSHARE_FN	TRANS_ACQUIRED_DISP_CD	TRANS_ACQUIRED_DISP_CD_FN	EXCERCISE_DATE	EXCERCISE_DATE_FN	EXPIRATION_DATE	EXPIRATION_DATE_FN	UNDLYNG_SEC_TITLE	UNDLYNG_SEC_TITLE_FN	UNDLYNG_SEC_SHARES	UNDLYNG_SEC_SHARES_FN	UNDLYNG_SEC_VALUE	UNDLYNG_SEC_VALUE_FN	SHRS_OWND_FOLWNG_TRANS	SHRS_OWND_FOLWNG_TRANS_FN	VALU_OWND_FOLWNG_TRANS	VALU_OWND_FOLWNG_TRANS_FN	DIRECT_INDIRECT_OWNERSHIP	DIRECT_INDIRECT_OWNERSHIP_FN	NATURE_OF_OWNERSHIP	NATURE_OF_OWNERSHIP_FN
0001225208-11-019244	1626824	Phantom Stock			F1	01-AUG-2011				4	A	0				537.0				0.0		A			F2		F2	Common Stock, $0.50 par value		537.0				42563.0	F3			D			
0001127602-11-022687	1402269	Cash-Settled Stock-Based Awards		0.0	F1	01-AUG-2011				4	A	0				8080.0				0.0		A			F1		F1	Common Stock		8080.0				22612.0				D			
0001289419-11-000259	1513905	Employee Stock Option (Right to Buy)		19.4	F6	01-AUG-2011				4	M	0				5000.0				0.0		D			F5	01-DEC-2014		Common Stock		5000.0				19397.0				D			
0001127602-11-022685	1565528	Cash-Settled Stock-Based Awards		0.0	F1	01-AUG-2011				4	A	0				4800.0				0.0		A			F1		F1	Common Stock		4800.0				14425.0				D			
0001111928-11-000115	1414266	Employee Stock Option (right to buy)		8.26		02-AUG-2011				4	M	0				687.0				0.0		D			F3	26-FEB-2019		Common Stock		687.0				19250.0				D			
0001209191-11-042274	1401249	Employee Stock Option (Right to Buy)		4.96		01-AUG-2011				4	M	0				2000.0				0.0		D		23-FEB-2010	F3	23-FEB-2015		Common Stock		2000.0				17000.0				D			
0001209191-11-042272	1388420	Employee Stock Option (Right to Buy)		2.33		01-AUG-2011				4	M	0				500.0				0.0		D		25-AUG-2007	F3	18-FEB-2014		Common Stock		500.0				3500.0				D			
0001161697-11-000685	1430728	Stock Option (Right to Purchase)		1.0	F2	20-JUL-2011				4	C	0				10000.0				0.0		D		21-SEP-2010		21-SEP-2012		Common Stock		10000.0				2841666.0				D			
0001161697-11-000685	1430727	Stock Option (Right to Purchase)		1.5		20-JUL-2011				4	C	0				10000.0				0.0		D		03-AUG-2010		03-AUG-2012		Common Stock		10000.0				2966961.0	F1			D			
0001127602-11-022681	1479185	Cash-Settled Stock-Based Awards		0.0	F1	01-AUG-2011				4	A	0				7500.0				0.0		A			F1		F1	Common Stock		7500.0				7500.0				D			
0001209191-11-042270	1464733	Stock Option (Right to Buy)		9.28		03-AUG-2011		03-AUG-2011		4	M	0				2000.0				0.0		D			F2	19-JUL-2017		Common Stock		2000.0				8000.0				D			
0001144204-11-043682	1421893	Employee Stock Option (Right to Buy)		2.3		02-AUG-2011				4	M	0				87500.0				0.0		A		26-OCT-2001		26-OCT-2011		Common Stock		87500.0				175000.0				D			
0001144204-11-043682	1421892	Employee Stock Option (Right to Buy)		2.3		01-AUG-2011				4	M	0				87500.0				0.0		A		26-OCT-2001		26-OCT-2011		Common Stock		87500.0				262500.0				D			
0001140361-11-039429	1608743	Warrant		0.08		03-AUG-2011				4	P	0				200000.0				0.04		A		03-AUG-2011		30-JUN-2014		Common Stock		200000.0				580000.0				D			
0001127602-11-022678	1410356	Cash-Settled Stock-Based Awards		0.0	F1	01-AUG-2011				4	A	0				6200.0				0.0		A			F1		F1	Common Stock		6200.0				15825.0				D			
0001140361-11-039428	1611176	Warrant		0.09		11-APR-2010				4	P	0				322500.0				0.07		A		11-APR-2010		11-APR-2015		Common Stock		322500.0				7322500.0				D			
0001140361-11-039428	1611175	Warrant		0.08		03-AUG-2011				4	P	0				200000.0				0.04		A		03-AUG-2011		30-JUN-2014		Common Stock		200000.0				7522500.0				D			
0001497930-11-000026	1629634	Stock Option (right to buy)		38.95		01-AUG-2011				4	A	0				11556.0				0.0		A			F4	31-JUL-2021		Common Stock		11556.0				11556.0				D			
0001497930-11-000026	1629633	Restricted Stock Units			F2	01-AUG-2011				4	A	0				2567.0				0.0		A			F3	31-JUL-2021		Common Stock		2567.0				2567.0				D			
0001497930-11-000026	1629632	Restricted Stock Units			F2	01-AUG-2011				4	M	0				1361.0				0.0		D		01-AUG-2011			F3	Common Stock		1361.0				1513.0				D			
0001140361-11-039427	1558341	Warrant		0.08		03-AUG-2011				4	P	0				200000.0				0.04		A		03-AUG-2011		30-JUN-2014		Common Stock		200000.0				500000.0				D			
0001181431-11-043666	1477541	Stock Option (Right to Buy)		8.5		01-AUG-2011				4	M	0				2700.0				0.0		D			F1	30-JUN-2014		Common Stock		2700.0				550.0				D			
0001181431-11-043665	1509612	Stock Option (Right to Buy)		0.74		01-AUG-2011				4	M	0				1500.0				0.0		D			F3	16-OCT-2016		Common Stock		1500.0				1328.0				D			
0001354488-11-002437	1615393	Stock Option (right to buy)		2.99		01-AUG-2011				4	A	0				25000.0				0.0		A			F1	01-AUG-2016		Common Stock		25000.0				25000.0				D			
0001403488-11-000042	1522737	Stock Option (Right to Buy)		3.59		01-AUG-2011				4	M	0				820736.0				0.0		D		13-JAN-2002		28-OCT-2011		Common Stock		820736.0				0.0				D			
0001209191-11-042263	1508187	Employee Stock Option (right to buy)		9.0		01-AUG-2011				4	M	0				25000.0				0.0		A			F3	06-DEC-2015		Common Stock		25000.0				371243.0				D			
0001127602-11-022674	1409164	Stock Options (Right to Buy)		48.74		01-AUG-2011				4	M	0	F1			13620.0				0.0		D			F2	22-FEB-2012		Common Stock		13620.0				130271.0				D			
0000745981-11-000033	1433116	Stock Options		6.55		02-AUG-2011				4	A	0				0.0				0.0		D			F1	31-MAY-2011		Common Stock		0.0				19998.0				D			
0001127602-11-022673	1419863	Stock Options (Right to Buy)		35.53		01-AUG-2011				4	M	0				1650.0				0.0		D			F2	27-FEB-2012		Common Stock		1650.0				14850.0				D			
0001127602-11-022673	1419862	Stock Options (Right to Buy)		48.74		01-AUG-2011				4	M	0				2500.0				0.0		D			F3	22-FEB-2012		Common Stock		2500.0				22500.0				D			
0001140361-11-039423	1397497	Stock Options		13.47		01-AUG-2011				4	M	0				56086.0				0.0		D			F4	28-JUN-2016		Common Stock		56086.0				48914.0				D			
0000054473-11-000025	1551710	Deferred Compensation Obligation			F1	01-AUG-2011				4	A	0				29.93				29.99		A			F2		F2	Common Stock $1.25 par value		29.93	F3			8710.89				D			
0000911916-11-000154	1511039	Employee Stock Option (right to  buy)		29.35		02-AUG-2011				4	M	0				7310.0				0.0		D			F2	06-AUG-2011		Common Stock		7310.0				0.0				D			
0001127602-11-022672	1451915	Non-qualified Stock Option (Right to Buy)		42.8		01-AUG-2011				4	M	0				5839.0				0.0		D			F4	03-FEB-2016		Common Shares Of Beneficial Interest		5839.0				34001.0				D			
0000950117-11-000900	1437441	Option to Purchase Common Stock		10.93		01-AUG-2011				4	M	0				1051.0				0.0	F3	D		20-NOV-2002		20-NOV-2011		Common Stock		1051.0				93690.0				D			
0001497930-11-000025	1556145	Restricted Stock Units			F2	01-AUG-2011				4	M	0				1067.0				0.0		D		01-AUG-2011			F3	Common Stock		1067.0				2847.0				D			
0001497930-11-000025	1556146	Restricted Stock Units			F2	01-AUG-2011				4	A	0				1964.0				0.0		A			F3	31-JUL-2021		Common Stock		1964.0				1964.0				D			
0001497930-11-000025	1556147	Stock Options (right to buy)		38.95		01-AUG-2011				4	A	0				5894.0				0.0		A			F4	31-JUL-2021		Common Stock		5894.0				5894.0				D			
0001497930-11-000024	1405589	Stock Options (right to buy)		38.95		01-AUG-2011				4	A	0				9823.0				0.0		A			F4	31-JUL-2021		Common Stock		9823.0				9823.0				D			
0001497930-11-000024	1405587	Restricted Stock Units			F2	01-AUG-2011				4	M	0				1361.0				0.0		D		01-AUG-2011			F3	Common Stock		1361.0				3326.0				D			
0001497930-11-000024	1405588	Restricted Stock Units			F2	01-AUG-2011				4	A	0				2182.0				0.0		A			F3	31-JUL-2021		Common Stock		2182.0				2182.0				D			
0001497930-11-000023	1425595	Stock Options (right to buy)		38.95		01-AUG-2011				4	A	0				5778.0				0.0		A			F3	31-JUL-2021		Common Stock		5778.0				5778.0				D			
0001497930-11-000023	1425594	Restricted Stock Units			F1	01-AUG-2011				4	A	0				1284.0				0.0		A			F2	31-JUL-2021		Common Stock		1284.0				1284.0				D			
0000711377-11-000027	1444177	Common Stock Option (Right to Buy)		4.94		02-AUG-2011				4	M	0				4500.0				0.0		D			F1	05-OCT-2011		Common Stock		4500.0				19000.0				D			
0001044321-11-000160	1425481	Options		1.67		07-JUL-2011				4	J	0				2053450.0	F2			0.0		D		07-OCT-2010		07-JUL-2011	F1	Units		0.0	F2			0.0	F2			I	F2	By Limited Partnerships	F2
0001225208-11-019232	1473672	Phantom Stock Units			F1	02-AUG-2011				4	A	0				136.2				38.36		A			F2		F3	Common Stock - No Par Value		136.2				78617.53				D			
0001225208-11-019231	1603855	Phantom Stock Units			F1	02-AUG-2011				4	A	0				33.69				38.36		A			F2		F3	Common Stock - No Par Value		33.69				10468.54				D			
0001225208-11-019230	1600582	Phantom Stock Units			F1	02-AUG-2011				4	A	0				55.95				38.36		A			F2		F3	Common Stock - No Par Value		55.95				16910.71				D			
0001225208-11-019229	1563819	Phantom Stock Units			F1	02-AUG-2011				4	A	0				55.95				38.36		A			F2		F3	Common Stock - No Par Value		55.95				30618.03				D			
0001181431-11-043641	1418105	Phantom Stock			F1	01-AUG-2011				4	A	0	F2			42.54				54.93		A			F2		F2	Common Stock		42.54				5068.02				D			
0001181431-11-043640	1608224	Phantom Stock			F1	01-AUG-2011				4	A	0	F2			70.2				54.93		A			F2		F2	Common Stock		70.2				8362.35				D			
0001181431-11-043639	1637803	Phantom Stock			F1	01-AUG-2011				4	A	0	F2			36.68				54.93		A			F2		F2	Common Stock		36.68				4369.39				D			
0001181431-11-043638	1490220	Phantom Stock			F1	01-AUG-2011				4	A	0	F2			98.4				54.93		A			F2		F2	Common Stock		98.4				11722.19				D			
0001181431-11-043637	1626451	Phantom Stock			F1	01-AUG-2011				4	A	0	F2			862.25				54.93		A			F2		F2	Common Stock		862.25				102718.77				D			
0001406390-11-000104	1624101	Restricted Stock Unit (RSU)			F2	31-JUL-2011				4	M	0				2775.0				0.0		D		31-JUL-2011	F3		F4	Common Stock		2775.0				43225.0				D			
0001406390-11-000104	1624100	Performance Restricted Stock Unit			F2	31-JUL-2011				4	M	0				14000.0				0.0		D		31-JUL-2011	F3		F4	Common Stock		14000.0				57425.0				D			
0001406390-11-000104	1624099	Performance Restricted Stock Unit			F2	31-JUL-2011				4	M	0				6475.0				0.0		D		31-JUL-2011	F3		F4	Common Stock		6475.0				71425.0				D			
0001406390-11-000104	1624102	Restricted Stock Unit (RSU)			F2	31-JUL-2011				4	M	0				6000.0				0.0		D		31-JUL-2011	F3		F4	Common Stock		6000.0				37225.0				D			
0001497930-11-000022	1533989	Restricted Stock Units			F2	01-AUG-2011				4	A	0				19769.0				0.0		A			F3	31-JUL-2021		Common Stock		19769.0				19769.0				D			
0001497930-11-000022	1533988	Restricted Stock Units			F2	01-AUG-2011				4	M	0				11815.0				0.0		D		01-AUG-2011			F3	Common Stock		11815.0				16936.0				D			
0001497930-11-000022	1533990	Stock Options (right to buy)		38.95		01-AUG-2011				4	A	0				88983.0				0.0		A			F4	31-JUL-2021		Common Stock		88983.0				88983.0				D			
0001225208-11-019226	1542382	Stock Option - Right to Buy		11.27		01-AUG-2011				4	M	0				14409.0				0.0		D		02-MAR-2011	F1	02-MAR-2020	F1	Common Stock, par value $0.01		14409.0				28818.0				D			
0001225208-11-019226	1542383	Stock Option - Right to Buy		0.51		01-AUG-2011				4	M	0				45000.0				0.0		D		18-MAR-2010	F1	18-MAR-2019	F1	Common Stock, par value $0.01		45000.0				45000.0				D			
0001406390-11-000103	1445646	Performance Restricted Stock Unit			F2	31-JUL-2011				4	M	0				14000.0				0.0		D		31-JUL-2011	F3		F4	Common Stock		14000.0				60000.0				D			
0001406390-11-000103	1445647	Restricted Stock Unit (RSU)			F2	31-JUL-2011				4	M	0				6125.0				0.0		D		31-JUL-2011	F3		F4	Common Stock		6125.0				54375.0				D			
0001406390-11-000103	1445648	Restricted Stock Unit (RSU)			F2	31-JUL-2011				4	M	0				6000.0				0.0		D		31-JUL-2011	F3		F4	Common Stock		6000.0				48375.0				D			
0001406390-11-000103	1445649	Restricted Stock Unit (RSU)			F2	31-JUL-2011				4	M	0				2625.0				0.0		D		31-JUL-2011	F3		F4	Common Stock		2625.0				45750.0				D			
0001406390-11-000102	1606038	Performance Restricted Stock Unit			F2	31-JUL-2011				4	M	0				4725.0				0.0		D		31-JUL-2011	F3		F4	Common Stock		4725.0				45675.0				D			
0001406390-11-000102	1606041	Restricted Stock Unit (RSU)			F2	31-JUL-2011				4	M	0				2025.0				0.0		D		31-JUL-2011	F3		F4	Common Stock		2025.0				10675.0				D			
0001406390-11-000102	1606040	Restricted Stock Unit (RSU)			F2	31-JUL-2011				4	M	0				4500.0				0.0		D		31-JUL-2011	F3		F4	Common Stock		4500.0				12700.0				D			
0001406390-11-000102	1606039	Performance Restricted Stock Unit			F2	31-JUL-2011				4	M	0				10500.0				0.0		D		31-JUL-2011	F3		F4	Common Stock		10500.0				35175.0				D			
0001406390-11-000101	1489825	Performance Restricted Stock Unit			F2	31-JUL-2011				4	M	0				11375.0				0.0		D		31-JUL-2011	F1		F6	Common Stock		11375.0				34125.0				D			
0001406390-11-000101	1489826	Restricted Stock Unit (RSU)			F2	31-JUL-2011				4	M	0				4875.0				0.0		D		31-JUL-2011	F1		F6	Common Stock		4875.0				38125.0				D			
0001406390-11-000101	1489827	Restricted Stock Unit (RSU)			F2	31-JUL-2011				4	M	0				10000.0				0.0		D		31-JUL-2011	F3		F6	Common Stock		10000.0				28125.0				D			
0001225208-11-019223	1497609	Employee Stock Option (right to buy)		36.01		01-AUG-2011				4	M	0	F1			1125.0				0.0	F24	D		31-DEC-2010		13-MAR-2014	F25	Common Stock		1125.0				2779.0				D			
0001225208-11-019223	1497608	Employee Stock Option (right to buy)		31.32		01-AUG-2011				4	M	0	F1			17300.0				0.0	F24	D		05-JUL-2010		05-JUL-2013	F23	Common Stock		17300.0				0.0				D			
0001225208-11-019223	1497610	Employee Stock Option (right to buy)		32.74		01-AUG-2011				4	M	0	F1			3600.0				0.0	F24	D		31-DEC-2010		13-MAR-2014	F23	Common Stock		3600.0				9745.0				D			
0001406390-11-000100	1577257	Performance Restricted Stock Unit			F2	31-JUL-2011				4	M	0				10500.0				0.0		D		31-JUL-2011	F3		F4	Common Stock		10500.0				44900.0				D			
0001406390-11-000100	1577260	Restricted Stock Unit (RSU)			F2	31-JUL-2011				4	M	0				2025.0				0.0		D		31-JUL-2011	F3		F4	Common Stock		2025.0				32275.0				D			
0001406390-11-000100	1577259	Restricted Stock Unit (RSU)			F2	31-JUL-2011				4	M	0				4500.0				0.0		D		31-JUL-2011	F3		F4	Common Stock		4500.0				34300.0				D			
0001406390-11-000100	1577258	Performance Restricted Stock Unit			F2	31-JUL-2011				4	M	0				4725.0				0.0		D		31-JUL-2011	F3		F4	Common Stock		4725.0				40175.0				D			
0001127602-11-022670	1578888	Phantom Stock			F1	02-AUG-2011				4	A	0				216.56	F2			40.23		A			F3		F3	Common Stock		216.56				15517.82				D			
0001209191-11-042243	1433790	Participation Interest	F2, F7, F3, F6, F5, F8, F4, F1		F8, F10, F9	01-AUG-2011				4	J	0	F2, F7, F3, F6, F5, F8, F4, F1			0.0	F2, F7, F3, F6, F5, F8, F4, F1				F2, F7, F3, F6, F5, F8, F4, F1	A			F2, F7, F10, F3, F6, F5, F8, F4, F9, F1		F2, F7, F3, F6, F5, F11, F4, F1	Common Stock		9053169.71	F2, F7, F3, F6, F5, F8, F4, F1			1.0	F2, F7, F12, F3, F6, F5, F4, F1			I		See footnote	F12
0001140361-11-039391	1392053	Employee Stock Option (Right to Buy)		34.83		02-AUG-2011				4	M	0				12000.0				0.0		D		02-AUG-2011		28-APR-2015		Capital (Common) Stock		12000.0				0.0				D			
0001140361-11-039391	1392052	Employee Stock Option (Right to Buy)		38.53		02-AUG-2011				4	M	0				7000.0				0.0		D		02-AUG-2011		29-OCT-2013		Capital (Common) Stock		7000.0				0.0				D			
0001140361-11-039391	1392051	Employee Stock Option (Right to Buy)		26.11		02-AUG-2011				4	M	0				5000.0				0.0		D		02-AUG-2011		23-OCT-2012		Capital (Common) Stock		5000.0				0.0				D			
0001181431-11-043630	1372646	Stock Option (right to buy)		15.26		01-AUG-2011				4	A	0				23521.0				0.0		D			F1	01-AUG-2021		Common Stock		23521.0				23521.0				D			
0001005229-11-000055	1466619	Non-Qualified Stock Options (Right to Buy)		10.0		01-AUG-2011				4	M	0				8500.0				0.0		A		20-AUG-2002		19-AUG-2011		Common Stock		8500.0				0.0				D			
0001005229-11-000055	1466618	Incentive Stock Options (Right to Buy)		10.0		01-AUG-2011				4	M	0				6500.0				0.0		A		20-AUG-2002		19-AUG-2011		Common Stock		6500.0				0.0				D			
0001005229-11-000053	1559805	Non-Qualified Stock Options (Right to Buy)		10.0		01-AUG-2011				4	M	0				13295.0				0.0		A		20-AUG-2002		19-AUG-2011		Common Stock		13295.0				0.0				D			
0001005229-11-000053	1559804	Incentive Stock Options (Right to Buy)		10.0		01-AUG-2011				4	M	0				6705.0				0.0		A		20-AUG-2002		19-AUG-2011		Common Stock		6705.0				0.0				D			
0001497930-11-000021	1565155	Stock Option - right to buy		38.95		01-AUG-2011				4	A	0				5894.0				0.0		A			F4	31-JUL-2021		Common Stock		5894.0				5894.0				D			
0001497930-11-000021	1565154	Restricted Stock Units			F2	01-AUG-2011				4	A	0				1964.0				0.0		A			F3	31-JUL-2021		Common Stock		1964.0				1964.0				D			
0001497930-11-000021	1565153	Restricted Stock Units			F2	01-AUG-2011				4	M	0				2160.0				0.0		D		01-AUG-2011			F3	Common Stock		2160.0				6397.0				D			
0000711377-11-000025	1419627	Common Stock Option (Right to Buy)		13.55		03-AUG-2011				4	M	0				7400.0				0.0		D			F2	09-AUG-2012		common Stock		7400.0				38001.0				D			
0000711377-11-000025	1419626	Common Stock Option (Right ot Buy)		13.55		02-AUG-2011				4	M	0				9417.0				0.0		D			F2	09-AUG-2012		Common Stock		9417.0				45401.0				D			
0001209191-11-042239	1479176	Common Stock Purchase Warrant (right to buy)		5.5		01-AUG-2011				4	X	0				28853.0				0.0		D		23-NOV-2009		22-NOV-2011		Common Stock		28853.0				562081.0				D			
0001209191-11-042237	1449160	Common Stock Purchase Warrant (right to buy)		5.5		01-AUG-2011				4	X	0				28853.0	F1			0.0		D		23-NOV-2009		22-NOV-2011		Common Stock		28853.0				562081.0	F1			I		by H. & E. Buckingham Limited Partnership	
0000813298-11-000047	1379638	Director Stock Option  (right to buy)		4.21		01-AUG-2011				4	A	0				1592.0	F1			0.0		A		01-AUG-2011	F2	01-AUG-2021		Common Stock		1592.0				1592.0				D			
0001140361-11-039375	1561331	Employee Stock Option (Right to Buy)		26.11		02-AUG-2011				4	M	0				2500.0				0.0		D		02-AUG-2011		23-OCT-2012		Capital (Common) Stock		2500.0				0.0				D			
0000896878-11-000069	1587910	Restricted Stock Unit			F2	01-AUG-2011				4	M	0				32500.0				0.0		D		01-AUG-2011	F3		F4	Common Stock		32500.0				32500.0				D			
0001225208-11-019214	1582266	Stock Option (Right to Buy)		22.67		02-AUG-2011				4	M	0				2770.0				0.0		D			F3	06-MAR-2013		Common Shares		2770.0				8254.0				D			
0001225208-11-019214	1582265	Stock Option (Right to Buy)		27.21		02-AUG-2011				4	M	0				2770.0				0.0		D			F3	01-JAN-2013		Common Shares		2770.0				2714.0				D			
0000896878-11-000067	1632009	Restricted Stock Unit (time-based)			F1	01-AUG-2011				4	M	0				6250.0				0.0		D		01-AUG-2011	F2		F3	Common Stock		6250.0				6250.0				D			
0000896878-11-000067	1632010	Restricted Stock Unit			F1	01-AUG-2011				4	M	0				17000.0				0.0		D		01-AUG-2011	F2		F3	Common Stock		17000.0				0.0				D			
0000896878-11-000064	1608309	Restricted Stock Unit			F1	01-AUG-2011				4	M	0				7500.0				0.0		D		01-AUG-2011	F2		F3	Common Stock		7500.0				7500.0				D			
0000896878-11-000064	1608310	Restricted Stock Unit			F1	01-AUG-2011				4	M	0				25000.0				0.0		D		01-AUG-2011	F2		F3	Common Stock		25000.0				0.0				D			
0000896878-11-000064	1608308	Restricted Stock Unit			F1	01-AUG-2011				4	M	0				50000.0				0.0		D		01-AUG-2011	F2		F3	Common Stock		50000.0				50000.0				D			
0001209191-11-042235	1368667	Stock Options (Right to Buy)		67.86		01-AUG-2011				4	M	0	F1			3100.0				0.0	F4	D		11-FEB-2006	F4	11-FEB-2015		Common Stock		3100.0				105926.0	F5			D			
0001209191-11-042235	1368668	Stock Options (Right to Buy)		67.86		02-AUG-2011				4	M	0	F1			6000.0				0.0	F4	D		11-FEB-2006	F4	11-FEB-2015		Common Stock		6000.0				99926.0	F6			D			
0001209191-11-042235	1368669	Stock Options (Right to Buy)		86.4		02-AUG-2011				4	M	0	F1			900.0				0.0	F7	D		11-FEB-2009	F7	11-FEB-2018		Common Stock		900.0				82799.0	F8			D			
0001497930-11-000020	1631987	Restricted Stock Units			F2	01-AUG-2011				4	M	0				986.0				0.0		D		01-AUG-2011			F3	Common Stock		986.0				2684.0				D			
0000896878-11-000062	1598868	Restricted Stock Unit (time-based)			F1	01-AUG-2011				4	M	0				3750.0				0.0		D		01-AUG-2011	F2		F3	Common Stock		3750.0				3750.0				D			
0000896878-11-000062	1598869	Restricted Stock Unit			F1	01-AUG-2011				4	M	0				17000.0				0.0		D		01-AUG-2011	F2		F3	Common Stock		17000.0				0.0				D			
0000896878-11-000060	1626844	Restricted Stock Unit (time-based)			F2	01-AUG-2011				4	M	0				2000.0				0.0		D		01-AUG-2011	F3		F4	Common Stock		2000.0				0.0				D			
0000896878-11-000058	1420575	Restricted Stock Unit			F1	01-AUG-2011				4	M	0				17000.0				0.0		D		01-AUG-2011	F2		F3	Common Stock		17000.0				0.0				D			
0000896878-11-000058	1420574	Restricted Stock Unit (time-based)			F1	01-AUG-2011				4	M	0				6000.0				0.0		D		01-AUG-2011	F2		F3	Common Stock		6000.0				6000.0				D			
0001127602-11-022664	1616612	Incentive Stock Option (Right to Buy)		4.86		02-AUG-2011				4	M	0				10000.0				0.0		D		01-DEC-2008	F1	27-SEP-2017		Common Stock		10000.0				72304.0				D			
0001209191-11-042229	1480580	Stock Option (right to buy)		2.43		01-AUG-2011				4	M	0				2500.0				0.0		D			F4		F4	Common Stock		2500.0				108065.0				D			
0000216539-11-000137	1631393	Phantom Stock			F1	01-AUG-2011				4	A	0				31.0					F1	A			F2		F2	Class A Common Stock		31.0				245.0	F3			D			
0000216539-11-000136	1576885	Phantom Stock			F1	01-AUG-2011				4	A	0				157.0					F1	A			F2		F2	Class A Common Stock		157.0				12965.0	F3			D			
0000216539-11-000135	1458932	Phantom Stock			F1	01-AUG-2011				4	A	0				1156.0					F1	A			F2		F2	Class A Common Stock		1156.0				58288.0	F3			D			
0000216539-11-000134	1563651	Phantom Stock			F1	01-AUG-2011				4	A	0				170.0					F1	A			F2		F2	Class A Common Stock		170.0				18356.0	F3			D			
0000216539-11-000133	1422252	Phantom Stock			F1	01-AUG-2011				4	A	0				16.0					F1	A			F2		F2	Class A Common Stock		16.0				123.0	F3			D			
0000216539-11-000132	1537814	Phantom Stock			F1	01-AUG-2011				4	A	0				56.0					F1	A			F2		F2	Class A Common Stock		56.0				4355.0	F3			D			
0000216539-11-000131	1369920	Phantom Stock			F1	01-AUG-2011				4	A	0				117.0					F1	A			F2		F2	Class A Common Stock		117.0				18378.0	F3			D			
0001140361-11-039343	1460662	Stock Equiv Units			F1	01-AUG-2011				4	A	0				129.53				51.05		A			F2		F2	Com Stk		129.53				26433.8	F3			D			
0001140361-11-039342	1457503	Stock Equiv Units			F1	01-AUG-2011				4	A	0				69.75				50.18		A			F2		F2	Com Stk		69.75				55418.05	F3			D			
0001140361-11-039335	1542065	Stock Equiv Units			F1	01-AUG-2011				4	A	0				79.71				50.18		A			F2		F2	Com Stk		79.71				23956.44	F3			D			
0001140361-11-039334	1512316	Stock Equiv Units			F1	01-AUG-2011				4	A	0				129.53				50.18		A			F2		F2	Com Stk		129.53				62909.47	F3			D			
0001140361-11-039333	1584327	Stock Option (right to buy)		12.11		01-AUG-2011				4	A	0				8607.0				0.0		A		01-AUG-2012	F2	01-AUG-2017	F2	Common Stock		8607.0				8607.0				D			
0001140361-11-039331	1380418	Stock Option (right to buy)		12.11		01-AUG-2011				4	A	0				1402.0				0.0		A		01-AUG-2012	F2	01-AUG-2017	F2	Common Stock		1402.0				1402.0				D			
0001140361-11-039327	1523259	Stock Option (right to buy)		12.11		01-AUG-2011				4	A	0				1963.0				0.0		A		01-AUG-2012	F2	01-AUG-2017	F2	Common Stock		1963.0				1963.0				D			
0001104659-11-043018	1550816	Stock Option (right to buy)		7.41		02-AUG-2011	F1			4	M	0				5468.0				0.0		D		29-JAN-2010		28-JAN-2019		Common stock		5468.0				0.0				D			
0001104659-11-043018	1550817	Stock Option (right to buy)		8.99		02-AUG-2011	F1			4	M	0				596.0				0.0		D		28-JUL-2010		27-JUL-2019		Common stock		596.0				0.0				D			
0001140361-11-039323	1371505	Stock Option (right to buy)		12.11		01-AUG-2011				4	A	0				1410.0				0.0		A		01-AUG-2012	F2	01-AUG-2017	F2	Common Stock		1410.0				1410.0				D			
0001140361-11-039321	1608912	Stock Option (right to buy)		12.11		01-AUG-2011				4	A	0				221.0				0.0		A		01-AUG-2012	F2	01-AUG-2017	F2	Common Stock		221.0				221.0				D			
0001140361-11-039319	1603047	Stock Option (right to buy)		12.11		01-AUG-2011				4	A	0				1458.0				0.0		A		01-AUG-2012	F2	01-AUG-2017	F2	Common Stock		1458.0				1458.0				D			
0001140361-11-039316	1600505	Stock Option (right to buy)		12.11		01-AUG-2011				4	A	0				1339.0				0.0		A		01-AUG-2012	F2	01-AUG-2017	F2	Common Stock		1339.0				1339.0				D			
0001140361-11-039312	1477696	Stock Option (right to buy)		12.11		01-AUG-2011				4	A	0				1456.0				0.0		A		01-AUG-2012	F2	01-AUG-2017	F2	Common Stock		1456.0				1456.0				D			
0001144204-11-043562	1406369	Stock Option (Right-to-Buy)		0.34		01-AUG-2011				4	A	0				25000.0				0.0		A		01-FEB-2012		01-AUG-2021		Common Stock		25000.0				275000.0				D			
0001144204-11-043561	1433956	Stock Option (Right to Buy)		0.34		01-AUG-2011				4	A	0				100000.0				0.0		A		01-FEB-2012		01-AUG-2021		Common Stock		100000.0				275000.0				D			
0001225208-11-019198	1385598	Nonqualified Stock Option (right to buy)		15.05		01-AUG-2011				4	A	0				36998.0				0.0		A		01-AUG-2012	F1	01-AUG-2021		Common Stock		36998.0				36998.0				D			
