TRANS_DATE,TRANS_CODE,TRANS_SHARES
2020-11-27,S,3150.0
2020-11-27,S,1498.0
2020-11-27,S,2113.0
2020-11-27,S,2359.0
2020-11-27,S,280.0
2020-11-27,S,768.0
2020-11-27,S,2100.0
2020-11-27,S,1822.0
2020-11-27,S,9900.0
2020-12-28,S,9828.0
2020-12-28,S,7254.0
2020-12-28,S,800.0
2020-12-28,S,250.0
2020-12-28,S,2672.0
2020-12-28,S,1200.0
2020-12-28,S,4946.0
2020-12-28,S,400.0
2020-12-28,S,400.0
2020-12-28,S,3600.0
2020-12-28,S,1050.0
2020-12-28,S,1100.0
2020-12-28,S,3800.0
2020-12-28,C,36000.0
2020-12-28,S,1660.0
2020-12-28,S,3300.0
2020-12-28,S,3040.0
2020-12-28,S,250.0
2020-12-28,S,1900.0
2020-12-28,S,450.0
2020-12-28,S,150.0
2020-12-28,S,1950.0
2020-12-29,S,6700.0
2020-12-29,S,1800.0
2020-12-29,S,5150.0
2020-12-29,S,4050.0
2020-12-29,S,3000.0
2020-12-29,S,970.0
2020-12-29,S,2320.0
2020-12-29,S,10730.0
2020-12-29,S,1950.0
2020-12-29,S,5524.0
2020-12-29,C,36000.0
2020-12-29,S,1010.0
2020-12-29,S,13046.0
2020-12-28,S,850.0
2020-12-28,S,500.0
2020-12-28,S,150.0
2020-12-28,S,250.0
2020-12-28,S,1190.0
2020-12-28,S,2150.0
2020-12-28,S,110.0
2020-12-28,S,330.0
2020-12-28,S,700.0
2020-12-28,S,20.0
2020-10-27,S,426.0
2020-12-24,C,29000.0
2020-12-24,S,16200.0
2020-12-24,S,5500.0
2020-12-24,S,5300.0
2020-12-24,S,2000.0
2020-12-24,S,6278.0
2020-12-24,S,360.0
2020-12-24,S,1772.0
2020-12-24,S,750.0
2020-12-24,S,2603.0
2020-12-24,S,1100.0
2020-12-24,S,687.0
2020-12-24,S,2200.0
2020-12-23,C,29000.0
2020-12-23,S,2500.0
2020-12-23,S,9789.0
2020-12-23,S,3900.0
2020-12-23,S,6163.0
2020-12-23,S,4958.0
2020-12-23,S,1690.0
2020-12-23,S,1000.0
2020-12-23,S,3117.0
2020-12-23,S,1750.0
2020-12-23,S,2600.0
2020-12-23,S,1850.0
2020-12-23,S,683.0
2020-12-23,S,490.0
2020-12-23,S,1510.0
2020-12-23,S,790.0
2020-12-23,S,950.0
2020-12-23,S,790.0
2020-12-23,S,220.0
2020-11-24,S,320.0
2020-11-24,S,780.0
2020-11-24,S,848.0
2020-11-24,S,1004.0
2020-11-24,S,738.0
2020-11-24,S,610.0
2020-11-24,S,190.0
2020-11-24,S,700.0
2020-11-24,S,90.0
2020-11-24,S,240.0
2020-11-24,S,1290.0
2020-11-24,S,773.0
2020-11-24,S,1033.0
2020-11-24,S,1324.0
2020-11-24,S,530.0
2020-11-24,S,280.0
2020-11-24,S,1500.0
2020-11-23,C,29000.0
2020-11-23,S,220.0
2020-11-23,S,4700.0
2020-11-23,S,4300.0
2020-11-23,S,10900.0
2020-11-23,S,3800.0
2020-11-23,S,1100.0
2020-11-23,S,1250.0
2020-11-23,S,2050.0
2020-11-23,S,1700.0
2020-11-23,S,4471.0
2020-11-23,S,1100.0
2020-11-23,S,429.0
2020-11-23,S,640.0
2020-11-23,S,840.0
2020-11-23,S,710.0
2020-11-23,S,1623.0
2020-11-23,S,717.0
2020-11-23,S,220.0
2020-11-23,S,630.0
2020-11-23,S,920.0
2020-11-23,S,850.0
2020-11-23,S,1990.0
2020-11-23,S,390.0
2020-11-23,S,4200.0
2020-11-24,S,1288.0
2020-11-24,S,2911.0
2020-11-24,S,3142.0
2020-11-24,C,36000.0
2020-11-24,S,3100.0
2020-11-24,S,1681.0
2020-11-24,S,3761.0
2020-11-24,S,400.0
2020-11-24,S,1600.0
2020-11-24,S,8200.0
2020-11-24,S,3718.0
2020-11-24,S,6517.0
2020-11-24,S,7023.0
2020-11-24,S,1150.0
2020-11-24,S,850.0
2020-11-24,S,1450.0
2020-11-24,S,650.0
2020-11-24,S,2559.0
2020-11-24,S,310.0
2020-11-20,C,29000.0
2020-11-20,S,140.0
2020-11-20,S,1370.0
2020-11-20,S,6200.0
2020-11-20,S,14100.0
2020-11-20,S,8200.0
2020-11-20,S,500.0
2020-11-20,S,2450.0
2020-11-20,S,5150.0
2020-11-20,S,3050.0
2020-11-20,S,350.0
2020-11-20,S,1080.0
2020-11-20,S,2260.0
2020-11-20,S,1300.0
