ACCESSION_NUMBER	DERIV_TRANS_SK	SECURITY_TITLE	SECURITY_TITLE_FN	CONV_EXERCISE_PRICE	CONV_EXERCISE_PRICE_FN	TRANS_DATE	TRANS_DATE_FN	DEEMED_EXECUTION_DATE	DEEMED_EXECUTION_DATE_FN	TRANS_FORM_TYPE	TRANS_CODE	EQUITY_SWAP_INVOLVED	EQUITY_SWAP_TRANS_CD_FN	TRANS_TIMELINESS	TRANS_TIMELINESS_FN	TRANS_SHARES	TRANS_SHARES_FN	TRANS_TOTAL_VALUE	TRANS_TOTAL_VALUE_FN	TRANS_PRICEPERSHARE	TRANS_PRICEPERSHARE_FN	TRANS_ACQUIRED_DISP_CD	TRANS_ACQUIRED_DISP_CD_FN	EXCERCISE_DATE	EXCERCISE_DATE_FN	EXPIRATION_DATE	EXPIRATION_DATE_FN	UNDLYNG_SEC_TITLE	UNDLYNG_SEC_TITLE_FN	UNDLYNG_SEC_SHARES	UNDLYNG_SEC_SHARES_FN	UNDLYNG_SEC_VALUE	UNDLYNG_SEC_VALUE_FN	SHRS_OWND_FOLWNG_TRANS	SHRS_OWND_FOLWNG_TRANS_FN	VALU_OWND_FOLWNG_TRANS	VALU_OWND_FOLWNG_TRANS_FN	DIRECT_INDIRECT_OWNERSHIP	DIRECT_INDIRECT_OWNERSHIP_FN	NATURE_OF_OWNERSHIP	NATURE_OF_OWNERSHIP_FN
0001225208-19-015412	304179	Restricted Share Units	F3		F4	04-DEC-2019				4	A	0	F5			120286.0				0.0	F3	A		21-FEB-2020	F4		F4	Class B common stock		120286.0				240572.0				D			
0001225208-19-015411	258027	Restricted Share Units	F1		F2	04-DEC-2019				4	A	0	F3			14728.0				0.0	F1	A		21-FEB-2020	F2		F2	Class B common stock		14728.0				29456.0				D			
0000947871-19-000911	249860	Restricted Share Units			F2	04-DEC-2019				4	D	0				5948.0					F2	D			F2		F2	Class B Common Stock		5948.0				0.0				D			
0001225208-19-015409	245006	Restricted Share Units	F1		F2	04-DEC-2019				4	A	0	F3			11459.0				0.0	F1	A		21-FEB-2020	F2		F2	Class B common stock		11459.0				23900.0				D			
0001225208-19-015408	319225	Restricted Share Units	F1		F2	04-DEC-2019				4	A	0	F3			3927.0				0.0	F1	A		21-FEB-2020	F2		F2	Class B common stock		3927.0				7854.0				D			
0001225208-19-015407	214833	Restricted Share Units	F3		F4	04-DEC-2019				4	A	0	F5			10801.0				0.0	F3	A		21-FEB-2020	F4		F4	Class B common stock		10801.0				21602.0				D			
0000947871-19-000910	291083	Employee Stock Option (Right to Buy)		47.21		04-DEC-2019				4	D	0				79051.0					F2	D			F2		F2	Class B Common Stock		79051.0				0.0				D			
0000947871-19-000910	291084	Employee Stock Option (Right to Buy)		69.56		04-DEC-2019				4	D	0				61444.0					F3	D			F3		F3	Class B Common Stock		61444.0				0.0				D			
0000947871-19-000910	291085	Employee Stock Option (Right to Buy)		84.46		04-DEC-2019				4	D	0				48309.0					F4	D			F4		F4	Class B Common Stock		48309.0				0.0				D			
0000947871-19-000910	291086	Employee Stock Option (Right to Buy)		65.92		04-DEC-2019				4	D	0				73193.0					F5	D			F5		F5	Class B Common Stock		73193.0				0.0				D			
0000947871-19-000910	291087	Employee Stock Option (Right to Buy)		38.86		04-DEC-2019				4	D	0				104046.0					F6	D			F6		F6	Class B Common Stock		104046.0				0.0				D			
0000947871-19-000910	291088	Employee Stock Option (Right to Buy)		38.01		04-DEC-2019				4	D	0				128332.0					F7	D			F7		F7	Class B Common Stock		128332.0				0.0				D			
0000947871-19-000910	291089	Employee Stock Option (Right to Buy)		38.34		04-DEC-2019				4	D	0				337500.0					F8	D			F8		F8	Class B Common Stock		337500.0				0.0				D			
0000947871-19-000910	291090	Employee Stock Option (Right to Buy)		26.17		04-DEC-2019				4	D	0				734214.0					F9	D			F9		F9	Class B Common Stock		734214.0				0.0				D			
0000947871-19-000910	291091	Employee Stock Option (Right to Buy)		30.86		04-DEC-2019				4	D	0				683995.0					F10	D			F10		F10	Class B Common Stock		683995.0				0.0				D			
0000947871-19-000910	291092	Restricted Share Units			F11	04-DEC-2019				4	D	0				8685.0					F11	D			F11		F11	Class B Common Stock		8685.0				0.0				D			
0000947871-19-000910	291093	Restricted Share Units			F12	04-DEC-2019				4	D	0				12826.0					F12	D			F12		F12	Class B Common Stock		12826.0				0.0				D			
0000947871-19-000910	291094	Restricted Share Units			F13	04-DEC-2019				4	D	0				909504.0					F13	D			F13		F13	Class B Common Stock		909504.0				0.0				D			
0000947871-19-000910	291095	Performance Share Units			F14	04-DEC-2019				4	D	0				82640.0					F14	D			F14		F14	Class B Common Stock		82640.0				0.0				D			
0000947871-19-000910	291096	Performance Share Units			F15	04-DEC-2019				4	D	0				214721.0					F15	D			F15		F15	Class B Common Stock		214721.0				0.0				D			
0000947871-19-000910	291097	Performance Share Units			F16	04-DEC-2019				4	D	0				186560.0					F16	D			F16		F16	Class B Common Stock		186560.0				0.0				D			
0000947871-19-000909	208221	Performance Share Units			F15	04-DEC-2019				4	D	0				14365.0					F15	D			F15		F15	Class B Common Stock		14365.0				0.0				D			
0000947871-19-000909	208220	Performance Share Units			F14	04-DEC-2019				4	D	0				12025.0					F14	D			F14		F14	Class B Common Stock		12025.0				0.0				D			
0000947871-19-000909	208208	Employee Stock Option (Right to Buy)		69.56		04-DEC-2019				4	D	0				7680.0					F2	D			F2		F2	Class B Common Stock		7680.0				0.0				D			
0000947871-19-000909	208209	Employee Stock Option (Right to Buy)		84.46		04-DEC-2019				4	D	0				6039.0					F3	D			F3		F3	Class B Common Stock		6039.0				0.0				D			
0000947871-19-000909	208210	Employee Stock Option (Right to Buy)		65.92		04-DEC-2019				4	D	0				10979.0					F4	D			F4		F4	Class B Common Stock		10979.0				0.0				D			
0000947871-19-000909	208211	Employee Stock Option (Right to Buy)		38.86		04-DEC-2019				4	D	0				13873.0					F5	D			F5		F5	Class B Common Stock		13873.0				0.0				D			
0000947871-19-000909	208219	Restricted Share Units			F13	04-DEC-2019				4	D	0				124347.0					F13	D			F13		F13	Class B Common Stock		124347.0				0.0				D			
0000947871-19-000909	208213	Employee Stock Option (Right to Buy)		33.42		04-DEC-2019				4	D	0				38423.0					F7	D			F7		F7	Class B Common Stock		38423.0				0.0				D			
0000947871-19-000909	208214	Employee Stock Option (Right to Buy)		30.86		04-DEC-2019				4	D	0				45144.0					F8	D			F8		F8	Class B Common Stock		45144.0				0.0				D			
0000947871-19-000909	208215	Restricted Share Units			F9	04-DEC-2019				4	D	0				1158.0					F9	D			F9		F9	Class B Common Stock		1158.0				0.0				D			
0000947871-19-000909	208216	Restricted Share Units			F10	04-DEC-2019				4	D	0				7061.0					F10	D			F10		F10	Class B Common Stock		7061.0				0.0				D			
0000947871-19-000909	208217	Restricted Share Units			F11	04-DEC-2019				4	D	0				9909.0					F11	D			F11		F11	Class B Common Stock		9909.0				0.0				D			
0000947871-19-000909	208218	Restricted Share Units			F12	04-DEC-2019				4	D	0				9357.0					F12	D			F12		F12	Class B Common Stock		9357.0				0.0				D			
0000947871-19-000909	208212	Employee Stock Option (Right to Buy)		33.99		04-DEC-2019				4	D	0				46921.0					F6	D			F6		F6	Class B Common Stock		46921.0				0.0				D			
0000947871-19-000908	166962	Performance Share Units			F15	04-DEC-2019				4	D	0				33819.0					F15	D			F15		F15	Class B Common Stock		33819.0				0.0				D			
0000947871-19-000908	166961	Restricted Share Units			F14	04-DEC-2019				4	D	0				125057.0					F14	D			F14		F14	Class B Common Stock		125057.0				0.0				D			
0000947871-19-000908	166960	Restricted Share Units			F13	04-DEC-2019				4	D	0				23392.0					F13	D			F13		F13	Class B Common Stock		23392.0				0.0				D			
0000947871-19-000908	166959	Restricted Share Units			F12	04-DEC-2019				4	D	0				17673.0					F12	D			F12		F12	Class B Common Stock		17673.0				0.0				D			
0000947871-19-000908	166958	Restricted Share Units			F11	04-DEC-2019				4	D	0				19859.0					F11	D			F11		F11	Class B Common Stock		19859.0				0.0				D			
0000947871-19-000908	166957	Restricted Share Units			F10	04-DEC-2019				4	D	0				8685.0					F10	D			F10		F10	Class B Common Stock		8685.0				0.0				D			
0000947871-19-000908	166956	Employee Stock Option (Right to Buy)		30.86		04-DEC-2019				4	D	0				112859.0					F9	D			F9		F9	Class B Common Stock		112859.0				0.0				D			
0000947871-19-000908	166955	Employee Stock Option (Right to Buy)		33.42		04-DEC-2019				4	D	0				68528.0					F8	D			F8		F8	Class B Common Stock		68528.0				0.0				D			
0000947871-19-000908	166954	Employee Stock Option (Right to Buy)		33.99		04-DEC-2019				4	D	0				131965.0					F7	D			F7		F7	Class B Common Stock		131965.0				0.0				D			
0000947871-19-000908	166953	Employee Stock Option (Right to Buy)		38.86		04-DEC-2019				4	D	0				104046.0					F6	D			F6		F6	Class B Common Stock		104046.0				0.0				D			
0000947871-19-000908	166952	Employee Stock Option (Right to Buy)		65.92		04-DEC-2019				4	D	0				82342.0					F5	D			F5		F5	Class B Common Stock		82342.0				0.0				D			
0000947871-19-000908	166951	Employee Stock Option (Right to Buy)		84.46		04-DEC-2019				4	D	0				28986.0					F4	D			F4		F4	Class B Common Stock		28986.0				0.0				D			
0000947871-19-000908	166950	Employee Stock Option (Right to Buy)		69.56		04-DEC-2019				4	D	0				36866.0					F3	D			F3		F3	Class B Common Stock		36866.0				0.0				D			
0000947871-19-000908	166949	Employee Stock Option (Right to Buy)		47.21		04-DEC-2019				4	D	0				16799.0					F2	D			F2		F2	Class B Common Stock		16799.0				0.0				D			
0000947871-19-000908	166963	Performance Share Units			F16	04-DEC-2019				4	D	0				35913.0					F16	D			F16		F16	Class B Common Stock		35913.0				0.0				D			
0000947871-19-000907	153143	Restricted Share Units			F14	04-DEC-2019				4	D	0				22738.0					F14	D			F14		F14	Class B Common Stock		22738.0				0.0				D			
0000947871-19-000907	153131	Employee Stock Option (Right to Buy)		47.21		04-DEC-2019				4	D	0				11340.0					F2	D			F2		F2	Class B Common Stock		11340.0				0.0				D			
0000947871-19-000907	153132	Employee Stock Option (Right to Buy)		69.56		04-DEC-2019				4	D	0				9217.0					F3	D			F3		F3	Class B Common Stock		9217.0				0.0				D			
0000947871-19-000907	153133	Employee Stock Option (Right to Buy)		84.46		04-DEC-2019				4	D	0				7246.0					F4	D			F4		F4	Class B Common Stock		7246.0				0.0				D			
0000947871-19-000907	153134	Employee Stock Option (Right to Buy)		65.92		04-DEC-2019				4	D	0				10979.0					F5	D			F5		F5	Class B Common Stock		10979.0				0.0				D			
0000947871-19-000907	153135	Employee Stock Option (Right to Buy)		38.86		04-DEC-2019				4	D	0				15029.0					F6	D			F6		F6	Class B Common Stock		15029.0				0.0				D			
0000947871-19-000907	153136	Employee Stock Option (Right to Buy)		33.99		04-DEC-2019				4	D	0				19062.0					F7	D			F7		F7	Class B Common Stock		19062.0				0.0				D			
0000947871-19-000907	153137	Employee Stock Option (Right to Buy)		33.42		04-DEC-2019				4	D	0				13198.0					F8	D			F8		F8	Class B Common Stock		13198.0				0.0				D			
0000947871-19-000907	153138	Employee Stock Option (Right to Buy)		30.86		04-DEC-2019				4	D	0				21888.0					F9	D			F9		F9	Class B Common Stock		21888.0				0.0				D			
0000947871-19-000907	153139	Restricted Share Units			F10	04-DEC-2019				4	D	0				1255.0					F10	D			F10		F10	Class B Common Stock		1255.0				0.0				D			
0000947871-19-000907	153140	Restricted Share Units			F11	04-DEC-2019				4	D	0				2869.0					F11	D			F11		F11	Class B Common Stock		2869.0				0.0				D			
0000947871-19-000907	153141	Restricted Share Units			F12	04-DEC-2019				4	D	0				4377.0					F12	D			F12		F12	Class B Common Stock		4377.0				0.0				D			
0000947871-19-000907	153142	Restricted Share Units			F13	04-DEC-2019				4	D	0				5833.0					F13	D			F13		F13	Class B Common Stock		5833.0				0.0				D			
0001179110-19-012523	271827	Stock Options		28.79		06-DEC-2019				4	M	0				3744.0				28.79		D			F1	01-APR-2022		Common Stock		3744.0				14625.0				D			
0001179110-19-012523	271828	Stock Options		19.6		06-DEC-2019				4	M	0				6400.0				19.6		D			F2	08-FEB-2021		Common Stock		6400.0				8225.0				D			
0000947871-19-000906	190780	Restricted Share Units			F10	04-DEC-2019				4	D	0				39791.0					F10	D			F10		F10	Class B Common Stock		39791.0				0.0				D			
0000947871-19-000906	190779	Restricted Share Units			F9	04-DEC-2019				4	D	0				4254.0					F9	D			F9		F9	Class B Common Stock		4254.0				0.0				D			
0000947871-19-000906	190778	Restricted Share Units			F8	04-DEC-2019				4	D	0				3142.0					F8	D			F8		F8	Class B Common Stock		3142.0				0.0				D			
0000947871-19-000906	190776	Restricted Share Units			F6	04-DEC-2019				4	D	0				290.0					F6	D			F6		F6	Class B Common Stock		290.0				0.0				D			
0000947871-19-000906	190775	Employee Stock Option (Right to Buy)		30.86		04-DEC-2019				4	D	0				20520.0					F5	D			F5		F5	Class B Common Stock		20520.0				0.0				D			
0000947871-19-000906	190774	Employee Stock Option (Right to Buy)		33.42		04-DEC-2019				4	D	0				12183.0					F4	D			F4		F4	Class B Common Stock		12183.0				0.0				D			
0000947871-19-000906	190773	Employee Stock Option (Right to Buy)		33.99		04-DEC-2019				4	D	0				17595.0					F3	D			F3		F3	Class B Common Stock		17.6				0.0				D			
0000947871-19-000906	190772	Employee Stock Option (Right to Buy)		38.86		04-DEC-2019				4	D	0				3468.0					F2	D			F2		F2	Class B Common Stock		3468.0				0.0				D			
0000947871-19-000906	190781	Performance Share Units			F11	04-DEC-2019				4	D	0				6014.0					F11	D			F11		F11	Class B Common Stock		6014.0				0.0				D			
0000947871-19-000906	190782	Performance Share Units			F12	04-DEC-2019				4	D	0				6529.0					F12	D			F12		F12	Class B Common Stock		6529.0				0.0				D			
0000947871-19-000906	190777	Restricted Share Units			F7	04-DEC-2019				4	D	0				2648.0					F7	D			F7		F7	Class B Common Stock		2648.0				0.0				D			
0001127602-19-034479	265662	Restricted Stock Units (TSR performance-based)		0.0		04-DEC-2019				4	A	0				1398.0	F1			0.0		A		31-DEC-2020		01-JAN-2021		Common Stock, Par Value $.001 Per Share		1398.0				12802.0				D			
0001127602-19-034479	265663	Restricted Stock Units (TSR performance-based)		0.0		04-DEC-2019				4	A	0				1075.0	F1			0.0		A		15-FEB-2022		16-FEB-2022		Common Stock, Par Value $.001 Per Share		1075.0				9850.0				D			
0001127602-19-034479	265664	Restricted Stock Units		0.0		04-DEC-2019				4	A	0				412.0	F1			0.0		A		15-FEB-2017		15-FEB-2020		Common Stock		412.0				3779.0				D			
0001127602-19-034479	265665	Restricted Stock Units		42.81		04-DEC-2019				4	A	0				1968.0	F1			0.0		A		15-JUN-2018		15-JUN-2021		Common Stock		1968.0				18026.0				D			
0001127602-19-034479	265666	Restricted Stock Units		0.0		04-DEC-2019				4	A	0				1073.0	F1			0.0		A		15-FEB-2018		16-FEB-2021		Common Stock		1073.0				9832.0				D			
0001127602-19-034479	265667	Restricted Stock Units		0.0		04-DEC-2019				4	A	0				2097.0	F1			0.0		A		15-FEB-2019		15-FEB-2022		Common Stock		2097.0				19203.0				D			
0001127602-19-034479	265668	Restricted Stock Units		0.0		04-DEC-2019				4	A	0				2151.0				0.0		A		15-FEB-2020		16-FEB-2023		Common Stock		2151.0				19701.0				D			
0000947871-19-000905	179126	Employee Stock Option (Right to Buy)		65.92		04-DEC-2019				4	D	0				25618.0					F5	D			F5		F5	Class B Common Stock		25618.0				0.0				D			
0000947871-19-000905	179137	Performance Share Units			F16	04-DEC-2019				4	D	0				9142.0					F16	D			F16		F16	Class B Common Stock		9142.0				0.0				D			
0000947871-19-000905	179136	Performance Share Units			F15	04-DEC-2019				4	D	0				10522.0					F15	D			F15		F15	Class B Common Stock		10522.0				0.0				D			
0000947871-19-000905	179135	Restricted Share Units			F14	04-DEC-2019				4	D	0				42633.0					F14	D			F14		F14	Class B Common Stock		42633.0				0.0				D			
0000947871-19-000905	179134	Restricted Share Units			F13	04-DEC-2019				4	D	0				5955.0					F13	D			F13		F13	Class B Common Stock		5955.0				0.0				D			
0000947871-19-000905	179133	Restricted Share Units			F12	04-DEC-2019				4	D	0				5499.0					F12	D			F12		F12	Class B Common Stock		5499.0				0.0				D			
0000947871-19-000905	179132	Restricted Share Units			F11	04-DEC-2019				4	D	0				6179.0					F11	D			F11		F11	Class B Common Stock		6179.0				0.0				D			
0000947871-19-000905	179131	Restricted Share Units			F10	04-DEC-2019				4	D	0				2702.0					F10	D			F10		F10	Class B Common Stock		2702.0				0.0				D			
0000947871-19-000905	179130	Employee Stock Option (Right to Buy)		30.86		04-DEC-2019				4	D	0				28728.0					F9	D			F9		F9	Class B Common Stock		28728.0				0.0				D			
0000947871-19-000905	179129	Employee Stock Option (Right to Buy)		33.42		04-DEC-2019				4	D	0				21320.0					F8	D			F8		F8	Class B Common Stock		21320.0				0.0				D			
0000947871-19-000905	179123	Employee Stock Option (Right to Buy)		47.21		04-DEC-2019				4	D	0				13168.0					F2	D			F2		F2	Class B Common Stock		13168.0				0.0				D			
0000947871-19-000905	179124	Employee Stock Option (Right to Buy)		69.56		04-DEC-2019				4	D	0				16129.0					F3	D			F3		F3	Class B Common Stock		16129.0				0.0				D			
0000947871-19-000905	179125	Employee Stock Option (Right to Buy)		84.46		04-DEC-2019				4	D	0				16908.0					F4	D			F4		F4	Class B Common Stock		16908.0				0.0				D			
0000947871-19-000905	179127	Employee Stock Option (Right to Buy)		38.86		04-DEC-2019				4	D	0				32370.0					F6	D			F6		F6	Class B Common Stock		32370.0				0.0				D			
0000947871-19-000905	179128	Employee Stock Option (Right to Buy)		33.99		04-DEC-2019				4	D	0				41056.0					F7	D			F7		F7	Class B Common Stock		41056.0				0.0				D			
0000947871-19-000904	312999	Restricted Share Units			F2	04-DEC-2019				4	D	0				5948.0					F2	D			F2		F2	Class B Common Stock		5948.0				0.0				D			
0001737530-19-000031	284218	Stock Option (right to buy Class A Common Stock)		5.28		05-DEC-2019				4	M	0				10000.0				0.0		D			F6	08-AUG-2027		Class A Common Stock		10000.0				737122.0				D			
0000947871-19-000903	207712	Restricted Share Units			F2	04-DEC-2019				4	D	0				5948.0					F2	D			F2		F2	Class B Common Stock		5948.0				0.0				D			
0000947871-19-000902	272454	Restricted Share Units			F2	04-DEC-2019				4	D	0				5948.0					F2	D			F2		F2	Class B Common Stock		5948.0				0.0				D			
0001225208-19-015406	313856	Restricted Share Units	F4		F5	04-DEC-2019				4	M	0				3950.0				0.0		D		15-FEB-2020	F5		F5	Class B common stock		3950.0				0.0				D			
0001225208-19-015405	249080	Restricted Share Units	F4		F5	04-DEC-2019				4	M	0				3950.0				0.0		D		15-FEB-2020	F5		F5	Class B common stock		3950.0				0.0				D			
0001225208-19-015404	172064	Restricted Share Units	F5		F6	04-DEC-2019				4	M	0				3950.0				0.0	F5	D		15-FEB-2020	F6		F6	Class B common stock		3950.0				0.0				D			
0001209191-19-059534	300153	Employee Stock Option (right to buy)		84.89		06-DEC-2019				4	M	0	F1			2440.0				0.0		D			F5	09-NOV-2022		Common Stock		2440.0				87560.0				D			
0001209191-19-059534	300152	Employee Stock Option (right to buy)		77.66		06-DEC-2019				4	M	0	F1			7560.0				0.0		D			F4	09-NOV-2023		Common Stock		7560.0				0.0				D			
0001209191-19-059532	151786	Option (Right to Buy)		1.8		04-DEC-2019				4	M	0				15000.0					F3	D			F2	03-JAN-2020		Common Stock		15000.0				0.0				D			
0001683168-19-003923	226070	Stock Options		1.31		04-DEC-2019				4	A	0				80000.0				0.0		A			F1	04-DEC-2029		Common Stock		80000.0				80000.0				D			
0001683168-19-003921	155838	Stock Options		1.31		04-DEC-2019				4	A	0				25000.0				0.0		A			F1	04-DEC-2029		Common Stock		25000.0				25000.0				D			
0001683168-19-003919	183082	Stock Options		1.31		04-DEC-2019				4	A	0				90000.0				0.0		A			F1	04-DEC-2029		Common Stock		90000.0				90000.0				D			
0001683168-19-003917	299657	Stock Options		1.31		04-DEC-2019				4	A	0				25000.0				0.0		A			F1	04-DEC-2029		Common Stock		25000.0				25000.0				D			
0001683168-19-003915	327574	Stock Options		1.31		04-DEC-2019				4	A	0				230000.0				0.0		A			F1	04-DEC-2029		Common Stock		230000.0				230000.0				D			
0001683168-19-003913	224914	Stock Options		1.31		04-DEC-2019				4	A	0				25000.0				0.0		A			F1	04-DEC-2029		Common Stock		25000.0				25000.0				D			
0001209191-19-059526	321049	Stock Option (Right to Buy)		19.65		05-DEC-2019				4	M	0				150000.0				0.0		D			F5	14-MAR-2026		Common Stock		150000.0				300000.0				D			
0001683168-19-003911	159589	Stock Options		1.31		04-DEC-2019				4	A	0				25000.0				0.0		A			F1	04-DEC-2029		Common Stock		25000.0				25000.0				D			
0001273636-19-000052	186661	Stock Option (right to buy)		3.02		04-DEC-2019				4	A	0				10000.0				0.0		A			F1	04-DEC-2029		Common Stock		10000.0				10000.0				D			
0001273636-19-000050	179558	Stock Option (right to buy)		3.02		04-DEC-2019				4	A	0				10000.0				0.0		A			F1	04-DEC-2029		Common Stock		10000.0				10000.0				D			
0001273636-19-000047	279802	Stock Option (right to buy)		3.02		04-DEC-2019				4	A	0				10000.0				0.0		A			F1	04-DEC-2029		Common Stock		10000.0				10000.0				D			
0001209191-19-059521	190746	Stock Option (right to buy)		27.53		04-DEC-2019				4	A	0				22500.0				0.0		A			F1	03-DEC-2029		Common Stock		22500.0				22500.0				D			
0001209191-19-059520	210114	Stock Option (right to buy)		2.77		04-DEC-2019				4	M	0				25823.0				0.0		D			F3	30-AUG-2023		Class B Common Stock	F4	25823.0				694364.0				D			
0001209191-19-059520	210116	Class B Common Stock			F4	04-DEC-2019				4	C	0				25823.0				0.0		D			F4		F4	Class A Common Stock		25823.0				0.0				D			
0001209191-19-059520	210115	Class B Common Stock			F4	04-DEC-2019				4	M	0				25823.0				0.0		A			F4		F4	Class A Common Stock		25823.0				25823.0				D			
0001273636-19-000045	181746	Stock Option (right to buy)		3.02		04-DEC-2019				4	A	0				10000.0				0.0		A			F1	04-DEC-2029		Common Stock		10000.0				10000.0				D			
0001609711-19-000254	166219	Employee Stock Option (right to buy)		66.87		04-DEC-2019				4	A	0				8604.0				66.87		A			F2	04-DEC-2029		Class A Common Stock, par value $0.001 per share		8604.0				8604.0				D			
0001273636-19-000043	174768	Stock Option (right to buy)		3.02		04-DEC-2019				4	A	0				10000.0				0.0		A			F1	04-DEC-2029		Common Stock		10000.0				10000.0				D			
0001273636-19-000041	190241	Stock Option (right to buy)		3.02		04-DEC-2019				4	A	0				10000.0				0.0		A			F1	04-DEC-2029		Common Stock		10000.0				10000.0				D			
0001261333-19-000110	175118	Option (Right to Buy)		4.75		04-DEC-2019				4	M	0				8000.0				0.0		D			F4	31-JAN-2024		Common Stock		8000.0				121626.0				D			
0000314808-19-000185	216014	Restricted Share Units			F1	04-DEC-2019				4	A	0				23437.0				0.0		A			F2		F2	Class A Ordinary Shares		23437.0				23437.0				D			
0000921895-19-002942	255717	Put Option (obligation to buy)		24.09		05-DEC-2019				4	S	0				15444672.0				1.38		D		05-DEC-2019		11-DEC-2020		Common Stock, $0.01 Par Value		15444672.0				15444672.0				I		By Starboard Value and Opportunity Master Fund Ltd	F1
0000921895-19-002942	255719	Put Option (obligation to buy)		24.09		05-DEC-2019				4	S	0				1213847.0				1.38		D		05-DEC-2019		11-DEC-2020		Common Stock, $0.01 Par Value		1213847.0				1213847.0				I		By Starboard Leaders Tango LLC	F4
0000921895-19-002942	255718	Call Option (right to buy)		26.99		05-DEC-2019				4	P	0				1213847.0				1.72		A		05-DEC-2019		11-DEC-2020		Common Stock, $0.01 Par Value		1213847.0				1213847.0				I		By Starboard Leaders Tango LLC	F4
0000921895-19-002942	255716	Call Option (right to buy)		26.99		05-DEC-2019				4	P	0				15444672.0				1.72		A		05-DEC-2019		11-DEC-2020		Common Stock, $0.01 Par Value		15444672.0				15444672.0				I		By Starboard Value and Opportunity Master Fund Ltd	F1
0000314808-19-000183	302825	Restricted Share Units			F1	04-DEC-2019				4	A	0				25164.0				0.0		A			F2		F2	Class A Ordinary Shares		25164.0				25164.0				D			
0001209191-19-059517	263523	Stock Option	F3	28.2		06-DEC-2019				4	M	0				26250.0				0.0		D			F4	01-APR-2020		Common Stock		26250.0				52500.0				D			
0000899243-19-028707	227017	Stock Option (Right to Buy)		1.27		06-DEC-2019				4	A	0				88667.0				0.0		A			F3	05-DEC-2029		Common Stock		88667.0				88667.0				D			
0000899243-19-028706	244378	Stock Option (Right to Buy)		1.27		06-DEC-2019				4	A	0				16400.0				0.0		A			F2	05-DEC-2029		Common Stock		16400.0				16400.0				D			
0000899243-19-028705	315011	Stock Option (Right to Buy)		1.27		06-DEC-2019				4	A	0				88667.0				0.0		A			F2	05-DEC-2029		Common Stock		88667.0				88667.0				D			
0001179110-19-012519	294719	Stock Options		4.09		21-NOV-2019				4	A	0				170000.0				0.0		A			F3	21-NOV-2029		Common Stock		170000.0				170000.0				D			
0001179110-19-012517	235617	Stock Options		4.09		21-NOV-2019				4	A	0				270000.0				0.0		A			F2	21-NOV-2029		Common Stock		270000.0				270000.0				D			
0000899243-19-028704	229735	Stock Option (Right to Buy)		1.27		06-DEC-2019				4	A	0				258000.0				0.0		A			F3	05-DEC-2029		Common Stock		258000.0				258000.0				D			
0001179110-19-012516	259653	Stock Options		4.09		21-NOV-2019				4	A	0				300000.0				0.0		A			F2	21-NOV-2029		Common Stock		300000.0				300000.0				D			
0001225208-19-015401	327081	Barings Non-Qualified Thrift Plan			F1	05-DEC-2019				4	J	0	F2			15.57				16.4		A			F1		F1	"Common Shares (""Shares of Beneficial Interest"")"		15.57				6696.62				D			
0001225208-19-015400	153674	Barings Non-Qualified Thrift Plan			F1	05-DEC-2019				4	J	0	F2			11.08				16.4		A			F1		F1	"Common Shares (""Shares of Beneficial Interest"")"		11.08				290.14				D			
0001225208-19-015399	323827	Barings Non-Qualified Thrift Plan			F1	05-DEC-2019				4	J	0	F2			21.99				16.4		A			F1		F1	"Common Shares (""Shares of Beneficial Interest"")"		21.99				40222.05				D			
0001225208-19-015398	264067	Barings Non-Qualified Thrift Plan			F1	05-DEC-2019				4	J	0	F2			32.36				16.4		A			F1		F1	"Common Shares (""Shares of Beneficial Interest"")"		32.36				12825.5				D			
0001795786-19-000002	324913	Employee Stock Option (Right to buy)		6.87		04-DEC-2019				4	A	0				89000.0				0.0		A			F1	03-DEC-2026		Common Stock		89000.0				89000.0				D			
0001209191-19-059515	184392	Stock Option (Right to Buy)		3.56	F1	04-DEC-2019				4	M	0				2057.0				0.0		D			F3	31-DEC-2019		Common Shares		2057.0				0.0				D			
0001209191-19-059514	309346	Restricted Stock Units			F1	05-DEC-2019				4	M	0				5860.0				0.0		D			F4		F4	Ordinary Shares		5860.0				5861.0				D			
0001225208-19-015397	149809	Director Deferred Stock Unit			F1	06-DEC-2019				4	A	0				120.0					F1	A			F1		F1	Common		120.0				23309.0				D			
0001225208-19-015396	269075	Director Deferred Stock Unit			F1	06-DEC-2019				4	A	0				120.0					F1	A			F1		F1	Common		120.0				27882.0				D			
0001225208-19-015395	288159	Director Deferred Stock Unit			F1	06-DEC-2019				4	A	0				120.0					F1	A			F1		F1	Common		120.0				49399.0				D			
0001288847-19-000146	277165	Employee Stock Option (right to buy)		29.89		04-DEC-2019				4	M	0				3700.0				0.0		D			F9	26-FEB-2028		Common Stock		3700.0				33307.0				D			
0001288847-19-000146	277164	Employee Stock Option (right to buy)		16.25		04-DEC-2019				4	M	0				3095.0				0.0		D			F8	23-FEB-2027		Common Stock		3095.0				15471.0				D			
0001288847-19-000146	277163	Employee Stock Option (right to buy)		8.13		04-DEC-2019				4	M	0				4234.0				0.0		D			F7	09-MAR-2026		Common Stock		4234.0				4235.0				D			
