ACCESSION_NUMBER	DERIV_TRANS_SK	SECURITY_TITLE	SECURITY_TITLE_FN	CONV_EXERCISE_PRICE	CONV_EXERCISE_PRICE_FN	TRANS_DATE	TRANS_DATE_FN	DEEMED_EXECUTION_DATE	DEEMED_EXECUTION_DATE_FN	TRANS_FORM_TYPE	TRANS_CODE	EQUITY_SWAP_INVOLVED	EQUITY_SWAP_TRANS_CD_FN	TRANS_TIMELINESS	TRANS_TIMELINESS_FN	TRANS_SHARES	TRANS_SHARES_FN	TRANS_TOTAL_VALUE	TRANS_TOTAL_VALUE_FN	TRANS_PRICEPERSHARE	TRANS_PRICEPERSHARE_FN	TRANS_ACQUIRED_DISP_CD	TRANS_ACQUIRED_DISP_CD_FN	EXCERCISE_DATE	EXCERCISE_DATE_FN	EXPIRATION_DATE	EXPIRATION_DATE_FN	UNDLYNG_SEC_TITLE	UNDLYNG_SEC_TITLE_FN	UNDLYNG_SEC_SHARES	UNDLYNG_SEC_SHARES_FN	UNDLYNG_SEC_VALUE	UNDLYNG_SEC_VALUE_FN	SHRS_OWND_FOLWNG_TRANS	SHRS_OWND_FOLWNG_TRANS_FN	VALU_OWND_FOLWNG_TRANS	VALU_OWND_FOLWNG_TRANS_FN	DIRECT_INDIRECT_OWNERSHIP	DIRECT_INDIRECT_OWNERSHIP_FN	NATURE_OF_OWNERSHIP	NATURE_OF_OWNERSHIP_FN
0001225208-18-013739	369154	Restricted Stock Units		0.0	F1	21-SEP-2018				4	M	0				1287.0				0.0		D			F2		F2	Class A Common Stock		1287.0				43273.0				D			
0001127602-18-028319	357332	Stock Option (Right to Buy)		244.88		24-SEP-2018				4	A	0				2780.0				0.0		A			F1	24-SEP-2028		Common Stock		2780.0				2780.0				D			
0000023197-18-000063	382982	Performance Shares			F2	23-SEP-2018				4	M	0				2157.0				0.0		D			F1		F1	Common stock par value $.10 per share		2157.0				0.0				D			
0000911916-18-000173	351534	Employee Stock Option (right to buy)		39.94		21-SEP-2018				4	M	0				30100.0				0.0		D			F3	16-FEB-2019		Common Stock		30100.0				0.0				D			
0001127602-18-028316	412505	Stock Option (Right to Buy)		244.88		24-SEP-2018				4	A	0				2780.0				0.0		A			F1	24-SEP-2028		Common Stock		2780.0				2780.0				D			
0001127602-18-028315	385691	Stock Option (Right to Buy)		244.88		24-SEP-2018				4	A	0				2780.0				0.0		A			F1	24-SEP-2028		Common Stock		2780.0				2780.0				D			
0001127602-18-028314	412429	Stock Option (Right to Buy)		38.81		24-SEP-2018				4	M	0				21129.0				0.0		D			F3	30-JUL-2022		Ordinary Shares		21129.0				0.0				D			
0001127602-18-028314	412428	Stock Option (Right to Buy)		34.88		24-SEP-2018				4	M	0				28670.0				0.0		D			F2	01-AUG-2021		Ordinary Shares		28670.0				0.0				D			
0001567619-18-003092	341300	Stock Option		4.2		21-SEP-2018				4	M	0				3000.0				0.0		D		01-DEC-2008	F1	01-DEC-2018		Common Stock		0.0				0.0				D			
0000911916-18-000171	363911	Employee Stock Option (right to buy)		29.98		24-SEP-2018				4	M	0				100.0				0.0		D			F5	04-DEC-2022		Common Stock		100.0				39788.0				D			
0000911916-18-000171	363910	Employee Stock Option (right to buy)		29.98		21-SEP-2018				4	M	0				2711.0				0.0		D			F5	04-DEC-2022		Common Stock		2711.0				39888.0				D			
0001209191-18-052142	392365	Restricted Stock Unit			F1	21-SEP-2018				4	A	0				300000.0				0.0		A			F3		F3	Common Stock		300000.0				661945.0				D			
0001209191-18-052142	392364	Restricted Stock Unit			F1	21-SEP-2018				4	A	0				350000.0				0.0		A			F2		F2	Common Stock		350000.0				361945.0				D			
0000899243-18-025186	375351	NQ Stock Option (right to buy)		41.8		24-SEP-2018				4	M	0				3308.0				0.0		D			F3	09-FEB-2023		Common Stock		3308.0				6696.0				D			
0001192482-18-000445	370716	Stock Option (right to buy)		39.3		24-SEP-2018				4	M	0				3308.0				0.0		D			F1	11-MAR-2026		Common Stock		3308.0				3308.0				D			
0001708138-18-000022	357716	Non-Qualified Stock Option (right to buy)		273.67		24-SEP-2018				4	M	0	F1			1000.0				0.0		D			F2	02-JAN-2024		Common Stock		1000.0				5500.0				D			
0001708138-18-000022	357717	Non-Qualified Stock Option (right to buy)		273.67		24-SEP-2018				4	M	0	F1			1000.0				0.0		D			F2	02-JAN-2024		Common Stock		1000.0				4500.0				D			
0000899243-18-025185	376567	Stock Option (Right to Buy)		13.5		21-SEP-2018				4	M	0				740.0				0.0		D			F1	05-NOV-2024		Common Stock		740.0				111741.0				D			
0001127602-18-028307	432394	Phantom Stock			F2	21-SEP-2018				4	A	0				683.62				36.57		A			F2		F2	Common Stock		683.62				6258.32				D			
0001225208-18-013738	414386	Stock Option (Right to Buy)		7.39		24-SEP-2018				4	M	0	F1			37430.0				0.0		D			F3	28-FEB-2023		Common Stock		37430.0				0.0				D			
0001179110-18-011647	420924	options		3.6		21-SEP-2018				4	A	0				5000.0				3.6		A		21-SEP-2020		20-SEP-2023		common stock		5000.0				70000.0				D			
0001179110-18-011647	420923	options		3.6		21-SEP-2018				4	A	0				5000.0				3.6		A		21-SEP-2019		20-SEP-2023		common stock		5000.0				65000.0				D			
0001179110-18-011647	420925	options		3.6		21-SEP-2018				4	A	0				5000.0				3.6		A		21-SEP-2021		20-SEP-2023		common stock		5000.0				75000.0				D			
0001127602-18-028305	384473	Phantom Stock			F2	21-SEP-2018				4	A	0				581.08				36.57		A			F2		F2	Common Stock		581.08				14029.91				D			
0001179110-18-011646	360614	options		3.6		21-SEP-2018				4	A	0				5000.0				3.6		A		21-SEP-2021		20-SEP-2023		common stock		5000.0				55000.0				D			
0001179110-18-011646	360613	options		3.6		21-SEP-2018				4	A	0				5000.0				3.6		A		21-SEP-2020		20-SEP-2023		common stock		5000.0				50000.0				D			
0001179110-18-011646	360612	options		3.6		21-SEP-2018				4	A	0				5000.0				3.6		A		21-SEP-2019		20-SEP-2023		common stock		5000.0				45000.0				D			
0001179110-18-011645	385473	options		3.6		21-SEP-2018				4	A	0				5000.0				3.6		A		21-SEP-2021		20-SEP-2023		common stock		5000.0				55000.0				D			
0001179110-18-011645	385471	options		3.6		21-SEP-2018				4	A	0				5000.0				3.6		A		21-SEP-2019		20-SEP-2023		common stock		5000.0				45000.0				D			
0001179110-18-011645	385472	options		3.6		21-SEP-2018				4	A	0				5000.0				3.6		A		21-SEP-2020		20-SEP-2023		common stock		5000.0				50000.0				D			
0001179110-18-011644	360858	options		3.6		21-SEP-2018				4	A	0				5000.0				3.6		A		21-SEP-2021		20-SEP-2023		common stock		5000.0				55000.0				D			
0001179110-18-011644	360857	options		3.6		21-SEP-2018				4	A	0				5000.0				3.6		A		21-SEP-2020		20-SEP-2023		common stock		5000.0				50000.0				D			
0001179110-18-011644	360856	options		3.6		21-SEP-2018				4	A	0				5000.0				3.6		A		21-SEP-2019		20-SEP-2023		common stock		5000.0				45000.0				D			
0001209191-18-052138	407335	Phantom Stock Units			F1	24-SEP-2018				4	A	0	F4			78.3				44.7		A			F1		F1	BMI Common Stock		78.3				4871.52				D			
0001209191-18-052138	407334	Phantom Stock Units			F1	10-AUG-2018				4	A	0	F3			78.3				44.7		A			F1		F1	BMI Common Stock		78.3				4793.22				D			
0001209191-18-052138	407333	Phantom Stock Units			F1	17-JUL-2018				4	A	0	F2			26.85				44.7		A			F1		F1	BMI Common Stock		26.85				4714.92				D			
0001366868-18-000059	348322	Stock Option (Right to Buy)		0.38		21-SEP-2018				4	M	0				200000.0				0.38		D			F1	14-NOV-2018		Voting Common Stock		200000.0				0.0				D			
0000017843-18-000050	347268	Director Stock Options (Right to Buy)		22.35		21-SEP-2018				4	M	0				8000.0					F1	D		13-OCT-2009		13-OCT-2028		Common Stock		8000.0				0.0				D			
0001415889-18-001425	389346	Employee Stock Option (Right to Buy)		14.2	F1	21-SEP-2018				4	M	0				9514.0				0.0		D		22-SEP-2009	F2	22-SEP-2018		Common Stock		9514.0	F1			0.0				D			
0001615216-18-000087	365400	Employee Stock Option (right to buy)		59.18		21-SEP-2018				4	A	0				152000.0				0.0		A			F1	21-SEP-2028		Common Stock		152000.0				152000.0				D			
0001437749-18-017423	403605	Stock Option (Right to Buy)		6.5		21-SEP-2018				4	M	0				2000.0				0.0		D		14-OCT-2013		14-OCT-2018		Common Stock		2000.0				0.0				D			
0001615216-18-000086	340187	Employee Stock Option (right to buy)		59.18		21-SEP-2018				4	A	0				9900.0				0.0		A			F1	21-SEP-2028		Common Stock		9900.0				9900.0				D			
0001615216-18-000085	339337	Employee Stock Option (right to buy)		59.18		21-SEP-2018				4	A	0				30800.0				0.0		A			F1	21-SEP-2028		Common Stock		30800.0				30800.0				D			
0001615216-18-000084	392840	Employee Stock Option (right to buy)		59.18		21-SEP-2018				4	A	0				30800.0				0.0		A			F1	21-SEP-2028		Common Stock		30800.0				30800.0				D			
0001615216-18-000083	344116	Emplyee Stock Option (right to buy)		59.18		21-SEP-2018				4	A	0				39000.0				0.0		A			F1	21-SEP-2028		Common Stock		39000.0				39000.0				D			
0001615216-18-000082	337379	Employee Stock Option (right to buy)		59.18		21-SEP-2018				4	A	0				2000.0				0.0		A			F1	21-SEP-2028		Common Stock		2000.0				2000.0				D			
0001615216-18-000081	348225	Employee Stock Option (right to buy)		59.18		21-SEP-2018				4	A	0				12300.0				0.0		A			F1	21-SEP-2028		Common Stock		12300.0				12300.0				D			
0001615216-18-000080	433394	Emplyee Stock Option (right to buy)		59.18		21-SEP-2018				4	A	0				17500.0				0.0		A			F1	21-SEP-2028		Common Stock		17500.0				17500.0				D			
0001615216-18-000078	354991	Employee Stock Option (right to buy)		59.18		21-SEP-2018				4	A	0				21600.0				0.0		A			F1	21-SEP-2028		Common Stock		21600.0				21600.0				D			
0001078782-18-001040	438583	Common Stock Purchase Warrant		0.1		10-SEP-2017				4	A	0				500000.0					F1	A		10-SEP-2017		10-SEP-2022		Common Stock		500000.0				500000.0				D			
0001078782-18-001040	438582	Common Stock Purchase Warrant		0.1		10-SEP-2016				4	A	0				250000.0					F1	A		10-SEP-2016		10-SEP-2021		Common Stock		250000.0				250000.0				D			
0001078782-18-001040	438581	Common Stock Purchase Warrant		0.1		10-SEP-2015				4	A	0				250000.0					F1	A		10-SEP-2015		10-SEP-2020		Common Stock		250000.0				250000.0				D			
0000896878-18-000193	352422	Non-Qualified Stock Option (right to buy)		113.19		21-SEP-2018				4	M	0	F1			2158.0				0.0		D		21-SEP-2018	F5	20-JUL-2023		Common Stock		2158.0				21579.0				D			
0000896878-18-000193	352423	Non-Qualified Stock Option (right to buy)		135.35		21-SEP-2018				4	M	0	F1			1493.0				0.0		D		20-SEP-2018	F5	19-JUL-2024		Common Stock		1493.0				32844.0				D			
0000904454-18-000581	352050	Stock Option (Right to Buy)		39.97		18-SEP-2018				4	A	0				70000.0				0.0		A			F2	18-SEP-2028		Ordinary Shares		70000.0				70000.0				D			
0000746598-18-000118	401525	Exercise of Stock Option		30.21		24-SEP-2018				4	M	0				13000.0				0.0		D			F1	21-SEP-2022		Class A Common Stock		13000.0				0.0				D			
0000746598-18-000118	401526	Exercise of Stock Option		27.0		24-SEP-2018				4	M	0				13000.0				0.0		D			F1	30-SEP-2021		Class A Common Stock		13000.0				0.0				D			
0000746598-18-000117	394516	Exercise of Stock Option		28.73		24-SEP-2018				4	M	0				8400.0				0.0		D			F1	25-SEP-2019		Class A Common Stock		8400.0				0.0				D			
0001209191-18-052118	452023	Warrant (right to buy)		4.0		25-SEP-2018				4	X	0				100000.0				0.0		D		27-SEP-2013		26-SEP-2018		Common Stock		100000.0				0.0				D			
0001209191-18-052118	452021	Warrant (right to buy)		4.0		25-SEP-2018				4	X	0				6794.0				0.0		D		27-SEP-2013		26-SEP-2018		Common Stock		6794.0				0.0				D			
0001209191-18-052118	452022	Warrant (right to buy)		4.0		25-SEP-2018				4	X	0				56250.0				0.0		D		27-SEP-2013		26-SEP-2018		Common Stock		56250.0				0.0				D			
0001209191-18-052117	356843	Employee Stock Option (right to buy)		11.14		24-SEP-2018				4	M	0				500.0				11.14		D			F1	21-AUG-2024		Common Stock		500.0				32179.0				D			
0001498301-18-000064	383818	Restricted Stock Units	F2		F1	21-SEP-2018				4	M	0				23707.0				0.0		D			F4		F4	Common		23707.0				0.0				D			
0001498301-18-000064	383817	Restricted Stock Units	F2		F1	21-SEP-2018				4	M	0				5172.0				0.0		D			F3		F3	Common		5172.0				5173.0				D			
0001498301-18-000063	392227	Restricted Stock Units	F2		F1	21-SEP-2018				4	M	0				24628.0				0.0		D			F3		F3	Common		24628.0				24629.0				D			
0001104659-18-058362	391188	Stock Options (right to buy)		15.93		21-SEP-2018				4	M	0				40000.0				0.0		D			F2	11-NOV-2018		Common Stock		40000.0				10000.0				D			
0000895728-18-000054	346299	Deferred Stock Units			F1	21-SEP-2018				4	A	0				1791.0				0.0		A			F1		F1	Common Shares		1791.0				8507.0	F2			D			
0000895728-18-000053	437728	Deferred Stock Units			F1	21-SEP-2018				4	A	0				1791.0				0.0		A			F1		F1	Common Shares		1791.0				17399.0	F2			D			
0001498301-18-000062	430484	Restricted Stock Units	F2		F1	21-SEP-2018				4	M	0				11723.0				0.0		D			F3		F3	Common		11723.0				11724.0				D			
0000895728-18-000052	351908	Deferred Stock Units			F1	21-SEP-2018				4	A	0				1881.0				0.0		A			F1		F1	Common Shares		1881.0				11733.0	F2			D			
0000895728-18-000051	339797	Deferred Stock Units			F1	21-SEP-2018				4	A	0				515.0				0.0		A			F1		F1	Common Shares		515.0				2714.0	F2			D			
0000895728-18-000050	385410	Deferred Stock Units			F2	21-SEP-2018				4	A	0				1863.0				0.0		A			F2		F2	Common Shares		1863.0				32389.0	F3			D			
0000895728-18-000049	334208	Deferred Stock Units			F1	21-SEP-2018				4	A	0				995.0				0.0		A			F1		F1	Common Shares		995.0				33309.0	F2			D			
0000895728-18-000048	375468	Deferred Stock Units			F1	21-SEP-2018				4	A	0				941.0				0.0		A			F1		F1	Common Shares		941.0				5725.0	F2			D			
0000895728-18-000047	344616	Deferred Stock Units			F3	21-SEP-2018				4	A	0				1863.0				0.0		A			F3		F3	Common Shares		1863.0				101393.0	F4			D			
0000895728-18-000046	429391	Deferred Stock Units			F3	21-SEP-2018				4	A	0				561.0				0.0		A			F3		F3	Common Shares		561.0				67533.0	F4			D			
0001498301-18-000061	391841	Restricted Stock Units	F2		F1	21-SEP-2018				4	M	0				51718.0				0.0		D			F3		F3	Common		51718.0				51720.0				D			
0000895728-18-000044	363474	Deferred Stock Units			F2	21-SEP-2018				4	A	0				515.0				0.0		A			F2		F2	Common Shares		515.0				4335.0	F3			D			
0000895728-18-000043	430568	Deferred Stock Units			F3	21-SEP-2018				4	A	0				515.0				0.0		A			F3		F3	Common Shares		515.0				40809.0	F4			D			
0001498301-18-000060	446989	Restricted Stock Units	F2		F1	21-SEP-2018				4	M	0				4720.0				0.0		D			F3		F3	Commmon		4720.0				4722.0				D			
0001390162-18-000071	346210	Options to purchase common stock		10.45		25-SEP-2018				4	X	0				1068.0				0.0		D		01-OCT-2008		01-OCT-2018		Common Stock		1068.0				0.0				D			
0001179110-18-011636	443574	Employee Stock Option (right to buy)		17.99		20-SEP-2018				4	M	0				12000.0				0.0		D			F4	04-JAN-2026		Common Stock		12000.0				119000.0				D			
0001179110-18-011636	443575	Employee Stock Option (right to buy)		17.99		20-SEP-2018				4	M	0				6000.0				0.0		D			F4	04-JAN-2026		Common Stock		6000.0				113000.0				D			
0001122904-18-000250	364427	Employee Stock Option (Right to Buy)		39.53		24-SEP-2018				4	M	0				521.0				0.0		D			F2	24-MAR-2026		Common Stock		521.0				9375.0				D			
0000726958-18-000157	363519	Restricted stock units	F1		F2	21-SEP-2018				4	M	0				488.0				0.0		D			F1		F1	Common Stock		488.0				0.0				D			
0000726958-18-000156	368520	Restricted stock units	F1		F2	21-SEP-2018				4	M	0				554.0				0.0		D			F1		F1	Common Stock		554.0				0.0				D			
0000726958-18-000155	381413	Restricted stock units	F1		F2	21-SEP-2018				4	M	0				554.0				0.0		D			F1		F1	Common Stock		554.0				0.0				D			
0000726958-18-000154	377424	Restricted stock units	F1		F2	21-SEP-2018				4	M	0				554.0				0.0		D			F1		F1	Common Stock		554.0				0.0				D			
0001104659-18-058320	367224	Options to Purchase Common Stock		16.36		21-SEP-2018				4	A	0				25000.0				0.0		A			F1	21-SEP-2028		Common Stock		25000.0				25000.0				D			
0000019612-18-000147	423984	Stock Units			F1	21-SEP-2018				4	A	0				14.33				56.61		A			F1		F1	Common Stock		14.33				2399.54				D			
0000019612-18-000146	453752	Stock Units			F1	21-SEP-2018				4	A	0				37.89				56.61		A			F1		F1	Common Stock		37.89				6346.29				D			
0000019612-18-000145	446137	Stock Units			F1	21-SEP-2018				4	A	0				32.33				56.61		A			F1		F1	Common Stock		32.33				5415.52				D			
0000019612-18-000144	406221	Stock Units			F1	21-SEP-2018				4	A	0				37.35				56.61		A			F1		F1	Common Stock		37.35				6255.59				D			
0000019612-18-000143	399291	Stock Units			F1	21-SEP-2018				4	A	0				31.06				56.61		A			F1		F1	Common Stock		31.06				5201.83				D			
0000019612-18-000142	422553	Stock Units			F1	21-SEP-2018				4	A	0				16.74				56.61		A			F1		F1	Common Stock		16.74				2804.02				D			
0000019612-18-000141	431743	Stock Units			F1	21-SEP-2018				4	A	0				25.8				56.61		A			F1		F1	Common Stock		25.8				4322.22				D			
0000019612-18-000140	417001	Stock Units			F1	21-SEP-2018				4	A	0				28.02				56.61		A			F1		F1	Common Stock		28.02				4693.15				D			
0000019612-18-000139	346765	Stock Units			F1	21-SEP-2018				4	A	0				15.1				56.61		A			F1		F1	Common Stock		15.1				2529.79				D			
0000019612-18-000138	419840	Stock Units	F1		F1	21-SEP-2018				4	A	0				38.1				56.61		A			F1		F1	Common Stock		38.1				6381.38				D			
0001209191-18-052099	420506	Stock Option (Right to Buy)		1.58		24-SEP-2018				4	M	0				600000.0				0.0		D			F4	30-OCT-2018		Common Stock		600000.0				0.0				D			
0001127602-18-028300	388878	Restricted Stock Unit			F1	23-SEP-2018				4	M	0				439.0				0.0		D			F2		F3	Common Stock		439.0				440.0				D			
0001273636-18-000056	435451	Stock Option (right to buy)		4.4		20-SEP-2018				4	A	0				25000.0				0.0		A			F1	20-SEP-2028		Common Stock		25000.0				25000.0				D			
0001023731-18-000039	420692	Restricted Stock Unit			F6	20-SEP-2018				4	J	0	F8			30171.0				0.0		A		20-SEP-2018		20-SEP-2018		Common Stock		30171.0				672974.0				D			
0001023731-18-000039	420693	Restricted Stock Unit			F6	20-SEP-2018				4	M	0	F3			89447.0				0.0		D			F8	20-SEP-2019		Common Stock		89447.0				583527.0				D			
0001023731-18-000039	420695	Restricted Stock Unit			F6	22-SEP-2018				4	J	0	F10			89720.0				0.0		A		22-SEP-2018		22-SEP-2018		Common Stock		89720.0				633643.0				D			
0001023731-18-000039	420696	Restricted Stock Unit			F6	22-SEP-2018				4	M	0	F5			179440.0				0.0		D			F10	22-SEP-2018		Common Stock		179440.0				454203.0				D			
0001023731-18-000039	420691	Restricted Stock Unit			F6	20-SEP-2018				4	M	0	F1			26529.0				0.0		D			F7	20-SEP-2020		Common Stock		26529.0				642803.0				D			
0001023731-18-000039	420694	Restricted Stock Unit			F6	22-SEP-2018				4	M	0	F4			39604.0				0.0		D			F9	22-SEP-2019		Common Stock		39604.0				543923.0				D			
0001567619-18-003079	358740	Restricted Stock Unit			F2	20-SEP-2018				4	M	0				24000.0				0.0		A			F2		F4	Common Stock		24000.0				24000.0	F5			D			
0001567619-18-003078	339008	Restricted Stock Unit			F2	20-SEP-2018				4	M	0				24000.0				0.0		A			F2		F4	Common Stock		24000.0				24000.0	F5			D			
0001567619-18-003077	436088	Restricted Stock Unit			F2	20-SEP-2018				4	M	0				12000.0				0.0		A			F2		F4	Common Stock		12000.0				12000.0	F5			D			
0001567619-18-003076	364708	Restricted Stock Unit			F2	20-SEP-2018				4	M	0				12000.0				0.0		A			F2		F4	Common Stock		12000.0				12000.0	F5			D			
0001567619-18-003075	354643	Restricted Stock Unit			F2	20-SEP-2018				4	M	0				12000.0				0.0		A			F2		F4	Common Stock		12000.0				12000.0	F5			D			
0001023731-18-000038	404812	Restricted Stock Unit			F6	22-SEP-2018				4	M	0	F5			21028.0				0.0		D			F10	22-SEP-2018		Common Stock		21028.0				170115.0				D			
0001023731-18-000038	404811	Restricted Stock Unit			F6	22-SEP-2018				4	J	0	F10			10514.0				0.0		A		22-SEP-2018		22-SEP-2018		Common Stock		10514.0				191143.0				D			
0001023731-18-000038	404810	Restricted Stock Unit			F6	22-SEP-2018				4	M	0	F4			13923.0				0.0		D			F9	22-SEP-2019		Common Stock		13923.0				180629.0				D			
0001023731-18-000038	404809	Restricted Stock Unit			F6	20-SEP-2018				4	M	0	F3			26917.0				0.0		D			F8	20-SEP-2019		Common Stock		26917.0				194552.0				D			
0001023731-18-000038	404808	Restricted Stock Unit			F6	20-SEP-2018				4	J	0	F8			9079.0				0.0		A		20-SEP-2018		20-SEP-2019		Common Stock		9079.0				221469.0				D			
0001023731-18-000038	404807	Restricted Stock Unit			F6	20-SEP-2018				4	M	0	F1			11975.0				0.0		D			F7	20-SEP-2020		Common Stock		11975.0				212390.0				D			
0001598428-18-000091	360805	Nonqualified Stock Option (Right to buy)		14.34		24-SEP-2018				4	A	0				7040.0				0.0		A			F1	24-SEP-2028		Common Shares		7040.0				7040.0				D			
0000899243-18-025124	451624	Stock Option (Right to Buy)		11.95		21-SEP-2018				4	M	0	F1			5000.0				0.0		D			F4	31-JAN-2027		Common Stock		5000.0				145000.0				D			
0001043604-18-000070	354461	RSU Award		0.0		21-SEP-2018				4	M	0				80.0				0.0	F2	A		21-SEP-2019	F1	21-SEP-2021		Common Stock		80.0				80.0				I		Family Member	F3
0001214659-18-006112	362654	Non Qualified Stock Option (right to buy)		43.05		21-SEP-2018				4	M	false				10500.0	F1			0.0		D		25-APR-2013	F5	24-APR-2019		Common Stock		10500.0				40000.0				D			
0000874015-18-000115	423076	Director Stock Option (right to buy)		50.8		20-SEP-2018		20-SEP-2018		4	A	0				32000.0				0.0		A		20-SEP-2019	F1	19-SEP-2028	F1	Common Stock		32000.0				32000.0				D			
0001104659-18-058240	356221	Stock Option (Right to Buy)		3.09		20-SEP-2018				4	M	0				5000.0				0.0		D		19-NOV-2011	F2	19-NOV-2018		Common Stock		5000.0				0.0				D			
0000874015-18-000113	351397	Director Stock Option (right to buy)		49.14		23-SEP-2018		23-SEP-2018		4	A	0				32000.0				0.0		A		23-SEP-2019	F1	22-SEP-2028	F1	Common Stock		32000.0				32000.0				D			
0000899243-18-025098	373502	Phantom Units			F2	20-SEP-2018				4	M	0				90481.0					F2	D			F6		F6	Units		90481.0				0.0				D			
0000899243-18-025098	373501	Phantom Units			F2	20-SEP-2018				4	M	0				146849.0					F2	D			F4, F5		F4, F5	Units		146849.0				0.0				D			
0000899243-18-025098	373500	Phantom Units			F2	20-SEP-2018				4	M	0				54605.0					F2	D			F3		F3	Units		54605.0				0.0				D			
0000899243-18-025097	423806	Phantom Units			F2	20-SEP-2018				4	M	0				178555.0					F2	D			F4, F5		F4, F5	Units		178555.0				0.0				D			
0000899243-18-025097	423805	Phantom Units			F2	20-SEP-2018				4	M	0				66488.0					F2	D			F3		F3	Units		66488.0				0.0				D			
0000899243-18-025097	423807	Phantom Units			F2	20-SEP-2018				4	M	0				111119.0					F2	D			F6		F6	Units		111119.0				0.0				D			
0001104659-18-058238	430055	Stock Option (Right to Buy)		4.52		24-AUG-2018				4	A	0				25000.0				0.0		A			F1	24-AUG-2028		Common Stock		25000.0				25000.0				D			
0001683168-18-002834	368271	Stock Option (Right to Buy)		1.76		20-SEP-2018				4	M	0				10000.0				0.0		D			F3	20-JUL-2026		Common Stock		10000.0				1310000.0				D			
0000899243-18-025091	390311	Phantom Units			F2	20-SEP-2018				4	M	0				467535.0					F2	D			F4, F5		F4, F5	Units		467535.0				0.0				D			
0000899243-18-025091	390310	Phantom Units			F2	20-SEP-2018				4	M	0				176957.0					F2	D			F3		F3	Units		176957.0				0.0				D			
0000899243-18-025091	390312	Phantom Units			F2	20-SEP-2018				4	M	0				324346.0					F2	D			F6		F6	Units		324346.0				0.0				D			
0000899243-18-025089	363734	Phantom Units			F2	20-SEP-2018				4	M	0				706200.0					F2	D			F4, F5		F4, F5	Units		706200.0				0.0				D			
0000899243-18-025089	363733	Phantom Units			F2	20-SEP-2018				4	M	0				260866.0					F2	D			F3		F3	Units		260866.0				0.0				D			
0000899243-18-025089	363735	Phantom Units			F2	20-SEP-2018				4	M	0				414974.0					F2	D			F6		F6	Units		414974.0				0.0				D			
0000899243-18-025088	447942	Phantom Units			F2	20-SEP-2018				4	M	0				809441.0					F2	D			F4, F5		F4, F5	Units		809441.0				0.0				D			
0000899243-18-025088	447941	Phantom Units			F2	20-SEP-2018				4	M	0				301648.0					F2	D			F3		F3	Units		301648.0				0.0				D			
0000899243-18-025088	447943	Phantom Units			F2	20-SEP-2018				4	M	0				506499.0					F2	D			F6		F6	Units		506499.0				0.0				D			
0000899243-18-025087	345991	Phantom Units			F2	20-SEP-2018				4	M	0				1510958.0					F2	D			F4, F5		F4, F5	Units		1510958.0				0.0				D			
0000899243-18-025087	345990	Phantom Units			F2	20-SEP-2018				4	M	0				563551.0					F2	D			F3		F3	Units		563551.0				0.0				D			
0000899243-18-025087	345992	Phantom Units			F2	20-SEP-2018				4	M	0				951005.0					F2	D			F6		F6	Units		951005.0				0.0				D			
0000937556-18-000143	365011	Non-Qualified Stock Option (Right to Buy)		29.33		24-SEP-2018				4	M	0				350.0				29.33		D		30-DEC-2014	F3	30-DEC-2023		Common Stock		350.0				16325.0				D			
0000937556-18-000143	365010	Non-Qualified Stock Option (Right to Buy)		85.54		24-SEP-2018				4	M	0				1000.0				85.54		D		14-AUG-2018	F4	14-AUG-2027		Common Stock		1000.0				4000.0				D			
0000937556-18-000143	365009	Non-Qualified Stock Option (Right to Buy)		29.33		24-SEP-2018				4	M	0				1325.0				29.33		D		30-DEC-2014	F3	30-DEC-2023		Common Stock		1325.0				16675.0				D			
0001127602-18-028295	444576	Phantom Stock Units			F1	20-SEP-2018				4	A	0				104.0				47.08		A			F1		F1	Common Stock		104.0				24620.0				D			
0001127602-18-028293	411789	Phantom Stock Units			F1	20-SEP-2018				4	A	0				13.0				47.08		A			F1		F1	Common Stock		13.0				3021.0				D			
0001127602-18-028291	407606	Phantom Stock Units			F1	20-SEP-2018				4	A	0				124.0				47.08		A			F1		F1	Common Stock		124.0				29369.0				D			
0001127602-18-028289	406306	Phantom Stock Units			F1	20-SEP-2018				4	A	0				147.0				47.08		A			F1		F1	Common Stock		147.0				34800.0				D			
0001288847-18-000143	441307	Employee Stock Option (right to buy)		16.25		24-SEP-2018				4	M	0				1031.0				0.0		D			F3	23-FEB-2027		Common Stock		1031.0				29911.0				D			
0001387131-18-004940	403079	Non-Qualified Stock Option (right to buy)		0.1		20-SEP-2018				4	M	0				92000.0				0.0		D		01-JAN-2012		01-JAN-2019		Common Stock		92000.0				1196910.0				D			
0001387131-18-004940	403080	Non-Qualified Stock Option (right to buy)		0.1		21-SEP-2018				4	M	0				92000.0				0.0		D		01-JAN-2012		01-JAN-2019		Common Stock		92000.0				1104910.0				D			
0001205233-18-000070	341206	Performance Stock Option		74.6		20-SEP-2018				4	A	0				496397.0				0.0		A			F1	19-SEP-2025		Common Stock		496397.0				496397.0				D			
0001023731-18-000037	390991	Restricted Stock Unit			F6	22-SEP-2018				4	M	0				14020.0				0.0		D			F9	22-SEP-2018		Common Stock		14020.0				79319.0				D			
