ACCESSION_NUMBER	DERIV_TRANS_SK	SECURITY_TITLE	SECURITY_TITLE_FN	CONV_EXERCISE_PRICE	CONV_EXERCISE_PRICE_FN	TRANS_DATE	TRANS_DATE_FN	DEEMED_EXECUTION_DATE	DEEMED_EXECUTION_DATE_FN	TRANS_FORM_TYPE	TRANS_CODE	EQUITY_SWAP_INVOLVED	EQUITY_SWAP_TRANS_CD_FN	TRANS_TIMELINESS	TRANS_TIMELINESS_FN	TRANS_SHARES	TRANS_SHARES_FN	TRANS_TOTAL_VALUE	TRANS_TOTAL_VALUE_FN	TRANS_PRICEPERSHARE	TRANS_PRICEPERSHARE_FN	TRANS_ACQUIRED_DISP_CD	TRANS_ACQUIRED_DISP_CD_FN	EXCERCISE_DATE	EXCERCISE_DATE_FN	EXPIRATION_DATE	EXPIRATION_DATE_FN	UNDLYNG_SEC_TITLE	UNDLYNG_SEC_TITLE_FN	UNDLYNG_SEC_SHARES	UNDLYNG_SEC_SHARES_FN	UNDLYNG_SEC_VALUE	UNDLYNG_SEC_VALUE_FN	SHRS_OWND_FOLWNG_TRANS	SHRS_OWND_FOLWNG_TRANS_FN	VALU_OWND_FOLWNG_TRANS	VALU_OWND_FOLWNG_TRANS_FN	DIRECT_INDIRECT_OWNERSHIP	DIRECT_INDIRECT_OWNERSHIP_FN	NATURE_OF_OWNERSHIP	NATURE_OF_OWNERSHIP_FN
0001273902-22-000051	2305895	Restricted Stock Units			F1	29-JUL-2022				4	M	0				2300.0				0.0		D		29-JUL-2022			F2	Common Stock		2300.0				2457.0				D			
0001127602-22-020294	2305778	Restricted Stock Units			F1	31-JUL-2022				4	M	0				33416.0				0.0		D			F1		F1	Common Stock		33416.0				34429.0				D			
0000899243-22-027499	2305863	Incentive Stock Options		2.23		29-JUL-2022				4	A	0				23740.0	F1				F5	A			F4	01-MAY-2029		Class A Common Stock		23740.0				23740.0				D			
0000899243-22-027499	2305866	Incentive Stock Options		8.39		29-JUL-2022				4	A	0				23502.0	F1				F11	A			F10	22-DEC-2031		Class A Common Stock		23502.0				23502.0				D			
0000899243-22-027499	2305864	Incentive Stock Options		2.43		29-JUL-2022				4	A	0				89025.0	F1				F7	A			F6	28-JUL-2030		Class A Common Stock		89025.0				89025.0				D			
0000899243-22-027499	2305865	Incentive Stock Options		1.49		29-JUL-2022				4	A	0				53415.0	F1				F9	A			F8	17-JUN-2028		Class A Common Stock		53415.0				53415.0				D			
0000899243-22-027497	2305940	Incentive Stock Options		2.43		29-JUL-2022				4	A	0				106830.0	F1				F9	A			F8	28-JUL-2030		Class A Common Stock		106830.0				106830.0				I		Gerald Yao Revocable Trust, dated January 10, 2019	F6
0000899243-22-027497	2305941	Incentive Stock Options		8.39		29-JUL-2022				4	A	0				32903.0	F1				F11	A			F10	22-DEC-2031		Class A Common Stock		32903.0				32903.0				I		Gerald Yao Revocable Trust, dated January 10, 2019	F6
0000899243-22-027497	2305939	Class B Common Stock			F4	29-JUL-2022				4	A	0				83090.0	F1				F7	A			F4	29-JUL-2029		Class A Common Stock		83090.0				83090.0				I		Gerald Yao 2021 GRAT	F6
0000899243-22-027497	2305938	Class B Common Stock			F4	29-JUL-2022				4	A	0				1099208.0	F1				F5	A			F4	29-JUL-2029		Class A Common Stock		1099208.0				1099208.0				I		Gerald Yao Revocable Trust, dated January 10, 2019	F6
0000899243-22-027496	2305882	Incentive Stock Options		8.39		29-JUL-2022				4	A	0				20564.0	F1				F10	A			F9	22-DEC-2031		Class A Common Stock		20564.0				20564.0				D			
0000899243-22-027496	2305880	Incentive Stock Options		2.42		29-JUL-2022				4	A	0				130570.0	F1				F7	A			F4, F5	20-JAN-2030		Class A Common Stock		130570.0				130750.0				D			
0000899243-22-027496	2305881	Incentive Stock Options		6.56		29-JUL-2022				4	A	0				29675.0	F1				F8	A			F4, F6	28-JUL-2031		Class A Common Stock		29675.0				29675.0				D			
0000899243-22-027491	2306249	Class B Common Stock			F2	29-JUL-2022				4	A	0				7108624.0	F1				F3	A			F2	29-JUL-2029		Class A Common Stock		7108624.0				7108624.0				I		See Footnote	F4
0000899243-22-027491	2306251	Nonstatutory Stock Options (Right to Buy)		1.49		29-JUL-2022				4	A	0				1110438.0	F1				F8	A			F7	17-JUN-2028		Class A Common Stock		1110438.0				1110438.0				I		See Footnote	F4
0000899243-22-027491	2306250	Nonstatutory Stock Options (Right to Buy)		2.43		29-JUL-2022				4	A	0				296750.0	F1				F6	A			F5	28-JUL-2030		Class A Common Stock		296750.0				296750.0				I		See Footnote	F4
0000899243-22-027491	2306252	Nonstatutory Stock Options (Right to Buy)		3.62		29-JUL-2022				4	A	0				866510.0	F1				F10	A			F9	30-MAY-2026		Class A Common Stock		866510.0				866510.0				I		See Footnote	F4
0000899243-22-027489	2305800	Non-qualified stock options		1.47		29-JUL-2022				4	A	0				59350.0	F1				F5	A			F4	12-MAY-2027		Class A Common Stock		59350.0				59350.0				D			
0000899243-22-027485	2305822	Incentive Stock Options		2.71		29-JUL-2022				4	A	0				11870.0	F1				F7	A			F6	10-FEB-2031		Class A Common Stock		11870.0				11870.0				D			
0000899243-22-027485	2305826	Incentive Stock Options		8.55		29-JUL-2022				4	A	0				28986.0	F1				F15	A			F14	13-APR-2032		Class A Common Stock		28986.0				28986.0				D			
0000899243-22-027485	2305825	Incentive Stock Options		8.93		29-JUL-2022				4	A	0				5935.0	F1				F13	A			F12	11-JUL-2032		Class A Common Stock		5935.0				5935.0				D			
0000899243-22-027485	2305824	Incentive Stock Options		1.49		29-JUL-2022				4	A	0				68578.0	F1				F11	A			F10	17-JUN-2028		Class A Common Stock		68578.0				68578.0				D			
0000899243-22-027485	2305823	Incentive Stock Options		2.43		29-JUL-2022				4	A	0				53415.0	F1				F9	A			F8	28-JUL-2030		Class A Common Stock		53415.0				53415.0				D			
0000899243-22-027484	2306101	Non-qualified stock options		1.47		29-JUL-2022				4	A	0				59350.0	F1				F6	A			F5	12-MAY-2027		Class A Common Stock		59350.0				59350.0				D			
0001771340-22-000007	2306013	Non-Qualified Stock Option (right to buy)		44.95		29-JUL-2022				4	M	0	F1			17500.0				0.0		D			F2	18-JUN-2026		Common Stock		17500.0				156115.0				D			
0001771340-22-000007	2306014	Non-Qualified Stock Option (right to buy)		44.95		01-AUG-2022				4	M	0	F1			8750.0				0.0		D			F2	18-JUN-2026		Common Stock		8750.0				147365.0				D			
0000899243-22-027479	2306039	Incentive Stock Option		6.56		29-JUL-2022				4	A	0				71220.0	F1				F3	A			F2	28-JUL-2031		Class A Common Stock		71220.0				71220.0				D			
0001397911-22-000119	2305851	Option to purchase Common Stock		19.85		29-JUL-2022				4	M	0	F1			39015.0				0.0		D			F5	25-FEB-2026		Common Stock		39015.0				0.0				D			
0000899243-22-027474	2305917	Incentive Stock Options		2.23		29-JUL-2022				4	A	0				23740.0	F1				F5	A			F4	01-MAY-2029		Class A Common Stock		23740.0				23740.0				D			
0000899243-22-027474	2305918	Incentive Stock Options		2.43		29-JUL-2022				4	A	0				17805.0	F1				F7	A			F6	28-JUL-2030		Class A Common Stock		17805.0				17805.0				D			
0000899243-22-027474	2305919	Incentive Stock Options		6.56		29-JUL-2022				4	A	0				47480.0	F1				F9	A			F8	28-JUL-2031		Class A Common Stock		47480.0				47480.0				D			
0000899243-22-027474	2305920	Incentive Stock Options		8.39		29-JUL-2022				4	A	0				10282.0	F1				F11	A			F10	22-DEC-2031		Class A Common Stock		10282.0				10282.0				D			
0000899243-22-027473	2305737	Incentive Stock Options		8.39		29-JUL-2022				4	A	0				28889.0	F1				F11	A			F10	22-DEC-2031		Class A Common Stock		28889.0				28889.0				D			
0000899243-22-027473	2305734	Incentive Stock Options		2.23		29-JUL-2022				4	A	0				53415.0	F1				F5	A			F4	01-MAY-2029		Class A Common Stock		53415.0				53415.0				D			
0000899243-22-027473	2305735	Incentive Stock Options		2.43		29-JUL-2022				4	A	0				148375.0	F1				F7	A			F6	28-JUL-2030		Class A Common Stock		148375.0				148375.0				D			
0000899243-22-027473	2305736	Incentive Stock Options		6.56		29-JUL-2022				4	A	0				29675.0	F1				F9	A			F8	28-JUL-2031		Class A Common Stock		29675.0				29675.0				D			
0001683168-22-005276	2305973	Restricted Stock Units			F1	30-JUL-2022				4	M	0				37500.0				0.0		D			F4		F4	Common Stock		37500.0				283101.0				D			
0001562180-22-005838	2305975	Restricted Stock Units	F7	0.0		29-JUL-2022				4	M	false				47767.0				0.0		D			F2		F3	Ordinary Shares	F1	47767.0				95533.0				D			
0001562180-22-005837	2306053	Restricted Stock Units	F7	0.0		29-JUL-2022				4	M	false				23884.0				0.0		D			F2		F3	Ordinary Shares	F1	23884.0				47766.0				D			
0001562180-22-005836	2305802	Restricted Stock Units	F6	0.0		29-JUL-2022				4	M	false				23884.0				0.0		D			F2		F3	Ordinary Shares	F1	23884.0				47766.0				D			
0001127602-22-020292	2306151	Restricted Stock Units			F1	31-JUL-2022				4	M	0				5012.0				0.0		D			F1		F1	Common Stock		5012.0				5165.0				D			
0001127602-22-020281	2305746	Deferred Stock Units			F1	01-AUG-2022				4	A	0				153.0	F2			0.0		A			F3		F3	Common Stock		153.0				153.0				D			
0001209191-22-043994	2305726	Stock Option (right to buy)		2.8		02-AUG-2022				4	A	0				35000.0				0.0		A			F1	01-AUG-2032		Common Stock		35000.0				35000.0				D			
0001209191-22-043992	2306006	Restricted Stock Units		0.0	F2	01-AUG-2022				4	M	0				39371.56	F1			0.0		D			F4		F4	Common Stock		39371.56				0.0				D			
0001413447-22-000053	2305928	Restricted Stock Unit			F2	28-JUL-2022				4	M	0				1158.0				0.0		D			F3	28-JUL-2023		Common Stock		1158.0				1157.0				D			
0001127602-22-020277	2306167	Non-qualified Stock Option (Right to Buy)		130.87		01-AUG-2022				4	M	0				152.0				0.0		D			F1	01-AUG-2022		Common Stock		152.0				0.0				D			
0001127602-22-020277	2306166	Non-qualified Stock Option (Right to Buy)		130.87		01-AUG-2022				4	A	0				152.0				119.24	F2	A			F1	01-AUG-2022		Common Stock		152.0				152.0				D			
0001127602-22-020275	2305972	Non-qualified Stock Option (Right to Buy)		130.87		01-AUG-2022				4	M	0				189.0				0.0		D			F1	01-AUG-2022		Common Stock		189.0				0.0				D			
0001127602-22-020275	2305971	Non-qualified Stock Option (Right to Buy)		130.87		01-AUG-2022				4	A	0				189.0				119.05	F2	A			F1	01-AUG-2022		Common Stock		189.0				189.0				D			
0001127602-22-020273	2306114	Non-qualified Stock Option (Right to Buy)		130.87		01-AUG-2022				4	A	0				179.0				118.72	F2	A			F1	01-AUG-2022		Common Stock		179.0				179.0				D			
0001127602-22-020273	2306115	Non-qualified Stock Option (Right to Buy)		130.87		01-AUG-2022				4	M	0				179.0				0.0		D			F1	01-AUG-2022		Common Stock		179.0				0.0				D			
0001437749-22-018504	2305916	Convertible Note-common stock		6.25		29-JUL-2022				4	A	0				799489.0				6.25		A		18-AUG-2022		17-AUG-2024		Common Stock		799489.0				799489.0				I		By Lubar Opportunities Fund I, LLC	F1
0001127602-22-020271	2305874	Non-qualified Stock Option (Right to Buy)		130.87		01-AUG-2022				4	A	0				157.0				119.43	F3	A			F2	01-AUG-2022		Common Stock		157.0				157.0				D			
0001127602-22-020271	2305875	Non-qualified Stock Option (Right to Buy)		130.87		01-AUG-2022				4	M	0				157.0				0.0		D			F2	01-AUG-2022		Common Stock		157.0				0.0				D			
0001127602-22-020269	2305732	Non-qualified Stock Option (Right to Buy)		130.87		01-AUG-2022				4	A	0				147.0				119.04	F2	A			F1	01-AUG-2022		Common Stock		147.0				147.0				D			
0001127602-22-020269	2305733	Non-qualified Stock Option (Right to Buy)		130.87		01-AUG-2022				4	M	0				147.0				0.0		D			F1	01-AUG-2022		Common Stock		147.0				0.0				D			
0001104659-22-085327	2305794	Restricted Stock Unit			F1	29-JUL-2022				4	A	0				575000.0				0.0		A			F1		F1	Common Stock		575000.0				575000.0				D			
0001104659-22-085326	2306267	Restricted Stock Unit			F1	29-JUL-2022				4	A	0				850000.0				0.0		A			F1		F1	Common Stock		850000.0				850000.0				D			
0001104659-22-085324	2306272	Restricted Stock Unit			F1	29-JUL-2022				4	A	0				750000.0				0.0		A			F1		F1	Common Stock		750000.0				750000.0				D			
0001818383-22-000113	2306278	Restricted Stock Units		0.0	F2	30-JUL-2022				4	M	0				153147.0				0.0		D			F3		F3	Class A Common Stock		153147.0				765740.0				D			
0001818383-22-000112	2305817	Restricted Stock Units		0.0	F2	30-JUL-2022				4	M	0				1316.0				0.0		D			F3		F3	Class A Common Stock		1316.0				6580.0				D			
0001818383-22-000111	2305797	Restricted Stock Units		0.0	F2	30-JUL-2022				4	M	0				1316.0				0.0		D			F3		F3	Class A Common Stock		1316.0				6580.0				D			
0001818383-22-000110	2305959	Restricted Stock Units		0.0	F2	30-JUL-2022				4	M	0				153147.0				0.0		D			F3		F3	Class A Common Stock		153147.0				765740.0				D			
0001104659-22-085322	2305888	Restricted Stock Unit			F1	29-JUL-2022				4	A	0				270940.0				0.0		A			F1		F1	Common Stock		270940.0				270940.0				D			
0001104659-22-085322	2305889	Restricted Stock Unit			F2	29-JUL-2022				4	A	0				400000.0				0.0		A			F2		F2	Common Stock		400000.0				400000.0				D			
0001818383-22-000109	2305884	Restricted Stock Units		0.0	F2	30-JUL-2022				4	M	0				1316.0				0.0		D			F3		F3	Class A Common Stock		1316.0				6580.0				D			
0001104659-22-085321	2306044	Restricted Stock Unit			F1	29-JUL-2022				4	A	0				352650.0				0.0		A			F1		F1	Common Stock		352650.0				352650.0				D			
0001104659-22-085319	2305652	Restricted Stock Unit			F1	29-JUL-2022				4	A	0				575000.0				0.0		A			F1		F1	Common Stock		575000.0				575000.0				D			
0001562180-22-005829	2305329	Stock Options (Right to buy)		0.07		02-AUG-2022				4	M	false				112718.0				0.0		D			F3	30-SEP-2022		Common Stock		112718.0				246540.0				D			
0001104659-22-085317	2305393	Restricted Stock Unit			F1	29-JUL-2022				4	A	0				375000.0				0.0		A			F1		F1	Common Stock		375000.0				375000.0				D			
0001104659-22-085317	2305394	Restricted Stock Unit			F2	29-JUL-2022				4	A	0				275000.0				0.0		A			F2		F2	Common Stock		275000.0				275000.0				D			
0001104659-22-085316	2305433	Restricted Stock Unit			F1	29-JUL-2022				4	A	0				350000.0				0.0		A			F1		F1	Common Stock		350000.0				350000.0				D			
0001104659-22-085315	2305238	Restricted Stock Unit			F1	29-JUL-2022				4	A	0				675000.0				0.0		A			F1		F1	Common Stock		675000.0				675000.0				D			
0001104659-22-085312	2305205	Warrant (right to buy)		11.5		01-AUG-2022				4	G	0				3430000.0	F1			0.0		D		22-JUN-2022		23-MAY-2027		Class A Common Stock		3430000.0				0.0				D			
0001127602-22-020255	2305392	Deferred Stock Units			F1	29-JUL-2022				4	A	0				305.0				18.78		A			F1		F1	Common Stock		305.0				20946.1				I		By Benefit Plan	
0001127602-22-020254	2305450	Deferred Stock Units			F1	29-JUL-2022				4	A	0				3790.85				18.78		A			F1		F1	Common Stock		3790.85				107186.28				I		By Benefit Plan	
0001127602-22-020253	2305358	Deferred Stock Units			F1	29-JUL-2022				4	A	0				5041.13				18.78		A			F1		F1	Common Stock		5041.13				220077.15				I		By Benefit Plan	
0001140361-22-027872	2305267	Restricted Holdings Units			F1	29-JUL-2022				4	A	0	F1			400000.0				0.0		A			F1		F1	Common Stock		400000.0				400000.0				D			
0001127602-22-020252	2305614	Deferred Stock Units			F1	29-JUL-2022				4	A	0				1769.48				18.78		A			F1		F1	Common Stock		1769.48				121519.96				I		By Benefit Plan	
0001127602-22-020251	2305415	Deferred Stock Units			F2	29-JUL-2022				4	A	0				1404.56				18.78		A			F2		F2	Common Stock		1404.56				96459.09				I		By Benefit Plan	
0001127602-22-020250	2305481	Deferred Stock Units			F1	29-JUL-2022				4	A	0				2544.95				18.78		A			F1		F1	Common Stock		2544.95				48649.91				I		By Benefit Plan	
0001509589-22-000105	2305332	Performance Shares			F2	01-AUG-2022				4	A	0				12548.0				0.0		A			F2		F2	Common Stock		12548.0				12548.0				D			
0001567619-22-014831	2305504	Restricted Stock Units			F1	31-JUL-2022				4	M	0				603.0				0.0		D		31-JUL-2022			F2	Class A Common Stock		603.0				2415.0				D			
0001127602-22-020248	2305416	Deferred Stock Units			F2	29-JUL-2022				4	A	0				3963.29				18.78		A			F2		F2	Common Stock		3963.29				132542.31				I		By Benefit Plan	
0001062993-22-017118	2305485	Restricted Stock Units		0.0	F1	02-AUG-2022				4	M	0				1182.0				0.0	F1	D			F2		F2	Common Stock		1182.0				2369.0				D			
0001062993-22-017117	2305277	Restricted Stock Units		0.0	F1	01-AUG-2022				4	M	0				13125.0				0.0	F1	D			F2		F2	Common Stock		13125.0				0.0				D			
0001127602-22-020247	2305210	Deferred Stock Units			F1	29-JUL-2022				4	A	0				4313.96				18.78		A			F1		F1	Common Stock		4313.96				152120.09				I		By Benefit Plan	
0001127602-22-020246	2305449	Deferred Stock Units			F1	29-JUL-2022				4	A	0				1159.83				18.78		A			F1		F1	Common Stock		1159.83				79652.28				I		By Benefit Plan	
0001437749-22-018496	2305429	Options		3.98		29-JUL-2022				4	A	0	F1			18435.0				0.0		A			F2	29-JUL-2032		Common Stock		18435.0				261735.0				D			
0001437749-22-018496	2305430	Restricted Stock Units			F3	29-JUL-2022				4	A	0	F1			11935.0				0.0		A			F4		F4	Common Stock		11935.0				11935.0				D			
0001437749-22-018494	2305647	Restricted Stock Units			F3	29-JUL-2022				4	A	0	F1			12563.0				0.0		A			F4		F4	Common Stock		12563.0				12563.0				D			
0001437749-22-018494	2305646	Options		3.98		29-JUL-2022				4	A	0	F1			19405.0				0.0		A			F2	29-JUL-2032		Common Stock		19405.0				294735.0				D			
0001437749-22-018491	2305689	Restricted Stock Units			F3	29-JUL-2022				4	A	0	F1			13819.0				0.0		A			F4		F4	Common Stock		13819.0				13819.0				D			
0001437749-22-018491	2305688	Options		3.98		29-JUL-2022				4	A	0	F1			21346.0				0.0		A			F2	29-JUL-2032		Common Stock		21346.0				230776.0				D			
0000937098-22-000193	2305192	Employee Stock Option (right to buy)		10.98		29-JUL-2022				4	M	0	F1			6250.0				0.0		D			F6	11-FEB-2024		Common Stock		6250.0				84785.0				D			
0001654954-22-010470	2305181	Option		0.04		29-JUL-2022				4	X	false				400000.0				0.04		D			F1	31-JUL-2022		Common Stock		400000.0				400000.0				D			
0001437749-22-018489	2305164	Options		3.98		29-JUL-2022				4	A	0	F1			17465.0				0.0		A			F2	29-JUL-2032		Common Stock		17465.0				227735.0				D			
0001437749-22-018489	2305165	Restricted Stock Units			F3	29-JUL-2022				4	A	0	F1			11307.0				0.0		A			F4		F4	Common Stock		11307.0				11307.0				D			
0001437749-22-018487	2305632	Restricted Stock Units			F3	29-JUL-2022				4	A	0	F1			24497.0				0.0		A			F4		F4	Common Stock		24497.0				73100.0				D			
0001437749-22-018487	2305633	Restricted Stock Units			F3	30-JUL-2022				4	M	0				6666.0				0.0		D			F5		F5	Common Stock		6666.0				66434.0				D			
0001437749-22-018487	2305631	Options		3.98		29-JUL-2022				4	A	0	F1			37841.0				0.0		A			F2	29-JUL-2032		Common Stock		37841.0				69920.0				D			
0001437749-22-018485	2305295	Restricted Stock Units			F1	29-JUL-2022				4	A	0	F2			39573.0				0.0		A			F3		F3	Common Stock		39573.0				127655.0				D			
0001437749-22-018485	2305296	Performance Based Restricted Stock Units			F4	29-JUL-2022				4	A	0	F2			44716.0				0.0		A			F5		F5	Common Stock		44716.0				210815.0				D			
0001437749-22-018485	2305298	Performance Based Restricted Stock Units			F7	30-JUL-2022				4	M	0				76601.0				0.0		D			F8		F8	Common Stock		76601.0				134214.0				D			
0001437749-22-018485	2305297	Restricted Stock Units			F3	30-JUL-2022				4	M	0				15000.0				0.0		D			F6		F6	Common Stock		15000.0				112655.0				D			
0000899243-22-027432	2305591	Convertible Debt (PIK Amount)	F4, F5, F6, F1, F3, F2	9.34	F3, F4, F2, F5	01-AUG-2022				4	J	0	F6, F3, F4, F2, F5					23457.02			F3, F4, F2, F5	A			F3, F4, F2, F5		F3, F4, F2, F5	Common Stock		2511.0						3914943.91		I		See Footnotes	F10, F11, F8
0000899243-22-027432	2305592	Convertible Debt (PIK Amount)	F4, F5, F6, F1, F3, F2	9.34	F3, F4, F2, F5	01-AUG-2022				4	J	0	F6, F3, F4, F2, F5					23457.02			F3, F4, F2, F5	A			F3, F4, F2, F5		F3, F4, F2, F5	Common Stock		2511.0						3914943.91		I		See Footnotes	F10, F11, F9
0000899243-22-027432	2305590	Convertible Debt (PIK Amount)	F4, F5, F6, F1, F3, F2	9.34	F3, F4, F2, F5	01-AUG-2022				4	J	0	F6, F3, F4, F2, F5					46914.04			F3, F4, F2, F5	A			F3, F4, F2, F5		F3, F4, F2, F5	Common Stock		5023.0						7829887.83		I		See Footnotes	F11, F7
0001437749-22-018483	2305499	Restricted Stock Units			F1	30-JUL-2022				4	M	0				33333.0				0.0		D			F6		F6	Common Stock		33333.0				114066.0				D			
0001437749-22-018483	2305497	Restricted Stock Units			F1	29-JUL-2022				4	A	0	F2			30151.0				0.0		A			F3		F3	Common Stock		30151.0				147399.0				D			
0001437749-22-018483	2305500	Performance Based Restricted Stock Units			F7	30-JUL-2022				4	M	0				170225.0				0.0		D			F8		F8	Common Stock		170225.0				123566.0				D			
0001437749-22-018483	2305498	Performance Based Restricted Stock Units			F4	29-JUL-2022				4	A	0	F2			34068.0				0.0		A			F5		F5	Common Stock		34068.0				293791.0				D			
0001227025-22-000139	2305194	Restricted Stock Units (right to acquire)		0.0	F5	30-JUL-2022				4	M	0				25000.0				0.0		D		30-JUL-2022	F7	30-JUL-2023		Common Stock		25000.0				25000.0				D			
0001227025-22-000139	2305193	Restricted Stock Units (right to acquire)		0.0	F5	30-JUL-2022				4	M	0				6666.0				0.0		D		30-JUL-2022	F6	30-JUL-2022		Common Stock		6666.0				0.0				D			
0001227025-22-000138	2305261	Restricted Stock Units (right to acquire)		0.0	F2	30-JUL-2022				4	M	0				2666.0				0.0		D			F3	30-JUL-2022		Common Stock		2666.0				0.0				D			
0001227025-22-000138	2305262	Restricted Stock Units (right to acquire)		0.0	F2	30-JUL-2022				4	M	0				10000.0				0.0		D		30-JUL-2022	F4	30-JUL-2023		Common Stock		10000.0				10000.0				D			
0001116354-22-000014	2305171	Stock Option (Right to Buy)		4.25		01-AUG-2022				4	M	0				12500.0				0.0		D		10-SEP-2015			F1	Common Stock		12500.0				0.0				D			
0001227025-22-000137	2305496	Restricted Stock Units (right to acquire)		0.0	F2	30-JUL-2022				4	M	0				10000.0				0.0		D			F4	30-JUL-2023		Common Stock		10000.0				10000.0				D			
0001227025-22-000137	2305495	Restricted Stock Units (right to acquire)		0.0	F2	30-JUL-2022				4	M	0				2666.0				0.0		D		30-JUL-2022	F3	30-JUL-2022		Common Stock		2666.0				0.0				D			
0001227025-22-000136	2305440	Restricted Stock Units (right to acquire)		0.0		30-JUL-2022				4	M	0				2666.0				0.0		D		30-JUL-2022		30-JUL-2022		Common Stock		2666.0				0.0				D			
0001227025-22-000136	2305441	Restricted Stock Units (right to acquire)		0.0		30-JUL-2022				4	M	0				10000.0				0.0		D		30-JUL-2022		30-JUL-2023		Common Stock		10000.0				10000.0				D			
0001377630-22-000106	2305202	Employee stock option (right to buy)		3.5		01-AUG-2022				4	A	0				250000.0				0.0		A			F4	01-AUG-2032		Common Stock		250000.0				250000.0				D			
0001377630-22-000106	2305204	Restricted Stock Units			F3	01-AUG-2022				4	A	0				237341.0				0.0		A			F5		F5	Common Stock		237341.0				237341.0				D			
0001377630-22-000106	2305203	Employee stock option (right to buy)		1.58		29-JUL-2022				4	A	0				370930.0				0.0		A			F4	01-AUG-2032		Common Stock		370930.0				370930.0				D			
0001377630-22-000106	2305201	Restricted Stock Units			F3	29-JUL-2022				4	M	0				92251.0				0.0		D		29-JUL-2022		29-JUL-2022		Common Stock		92251.0				0.0				D			
0001209191-22-043967	2305189	Restricted Stock Units		0.0	F3	30-JUL-2022				4	M	0				1924.0				0.0		D			F4		F5	Common Stock		1924.0				26937.0				D			
0001065280-22-000293	2305382	Non-Qualified Stock Option (right to buy)		226.21		01-AUG-2022				4	A	0				276.0				0.0		A		01-AUG-2022		01-AUG-2032		Common Stock		276.0				276.0				D			
0001437749-22-018481	2305671	Restricted Stock Units			F1	30-JUL-2022				4	M	0				100000.0				0.0		D			F6		F6	Common Stock		100000.0				434431.0				D			
0001437749-22-018481	2305672	Performance Based Restricted Stock Units			F7	30-JUL-2022				4	M	0				510675.0				0.0		D			F8		F8	Common Stock		510675.0				476802.0				D			
0001437749-22-018481	2305670	Performance Based Restricted Stock Units			F4	29-JUL-2022				4	A	0	F2			162848.0				0.0		A			F5		F5	Common Stock		162848.0				987477.0				D			
0001437749-22-018481	2305669	Restricted Stock Units			F1	29-JUL-2022				4	A	0	F2			144121.0				0.0		A			F3		F3	Common Stock		144121.0				534431.0				D			
0001065280-22-000292	2305309	Non-Qualified Stock Option (right to buy)		226.21		01-AUG-2022				4	A	0				277.0				0.0		A		01-AUG-2022		01-AUG-2032		Common Stock		277.0				277.0				D			
0001065280-22-000291	2305323	Non-Qualified Stock Option (right to buy)		226.21		01-AUG-2022				4	A	0				277.0				0.0		A		01-AUG-2022		01-AUG-2032		Common Stock		277.0				277.0				D			
0001065280-22-000290	2305531	Non-Qualified Stock Option (right to buy)		226.21		01-AUG-2022				4	A	0				31313.0				0.0		A		01-AUG-2022		01-AUG-2032		Common Stock		31313.0				31313.0				D			
0001065280-22-000289	2305662	Non-Qualified Stock Option (right to buy)		226.21		01-AUG-2022				4	A	0				277.0				0.0		A		01-AUG-2022		01-AUG-2032		Common Stock		277.0				277.0				D			
0000078890-22-000339	2305177	Program Units (f/k/a Plan Units)			F1	29-JUL-2022				4	A	0				138.45	F2			56.94	F3	A			F1		F1	Common Stock		138.45				6003.64				D			
0001065280-22-000288	2305378	Non-Qualified Stock Option (right to buy)		226.21		01-AUG-2022				4	A	0				23.0				0.0		A		01-AUG-2022		01-AUG-2032		Common Stock		23.0				23.0				D			
0000078890-22-000338	2305348	Program Units (f/k/a Plan Units)			F1	29-JUL-2022				4	A	0				109.76	F2			56.94	F3	A			F1		F1	Common Stock		109.76				38143.2				D			
0001209191-22-043963	2305664	Restricted Stock Units		0.0	F3	30-JUL-2022				4	M	0				962.0				0.0		D			F4		F5	Common Stock		962.0				13468.0				D			
0001065280-22-000287	2305311	Non-Qualified Stock Option (right to buy)		226.21		01-AUG-2022				4	A	0				277.0				0.0		A		01-AUG-2022		01-AUG-2032		Common Stock		277.0				277.0				D			
0000078890-22-000337	2305221	Program Units (f/k/a Plan Units)			F1	29-JUL-2022				4	A	0				96.59	F2			56.94	F3	A			F1		F1	Common Stock		96.59				6954.58				D			
0001065280-22-000286	2305258	Non-Qualified Stock Option (right to buy)		226.21		01-AUG-2022				4	A	0				921.0				0.0		A		01-AUG-2022		01-AUG-2032		Common Stock		921.0				921.0				D			
0000078890-22-000336	2305166	Program Units (f/k/a Plan Units)			F1	29-JUL-2022				4	A	0				78.15	F2			56.94	F3	A			F1		F1	Common Stock		78.15				13268.88				D			
0001065280-22-000285	2305367	Non-Qualified Stock Option (right to buy)		226.21		01-AUG-2022				4	A	0				276.0				0.0		A		01-AUG-2022		01-AUG-2032		Common Stock		276.0				276.0				D			
0000078890-22-000335	2305656	Program Units (f/k/a Plan Units)			F1	29-JUL-2022				4	A	0				65.13	F2			56.94	F3	A			F1		F1	Common Stock		65.13				17178.94				D			
0001209191-22-043962	2305628	Restricted Stock Units		0.0	F3	30-JUL-2022				4	M	0				2886.0				0.0		D			F4		F5	Common Stock		2886.0				40405.0				D			
