ACCESSION_NUMBER	DERIV_TRANS_SK	SECURITY_TITLE	SECURITY_TITLE_FN	CONV_EXERCISE_PRICE	CONV_EXERCISE_PRICE_FN	TRANS_DATE	TRANS_DATE_FN	DEEMED_EXECUTION_DATE	DEEMED_EXECUTION_DATE_FN	TRANS_FORM_TYPE	TRANS_CODE	EQUITY_SWAP_INVOLVED	EQUITY_SWAP_TRANS_CD_FN	TRANS_TIMELINESS	TRANS_TIMELINESS_FN	TRANS_SHARES	TRANS_SHARES_FN	TRANS_TOTAL_VALUE	TRANS_TOTAL_VALUE_FN	TRANS_PRICEPERSHARE	TRANS_PRICEPERSHARE_FN	TRANS_ACQUIRED_DISP_CD	TRANS_ACQUIRED_DISP_CD_FN	EXCERCISE_DATE	EXCERCISE_DATE_FN	EXPIRATION_DATE	EXPIRATION_DATE_FN	UNDLYNG_SEC_TITLE	UNDLYNG_SEC_TITLE_FN	UNDLYNG_SEC_SHARES	UNDLYNG_SEC_SHARES_FN	UNDLYNG_SEC_VALUE	UNDLYNG_SEC_VALUE_FN	SHRS_OWND_FOLWNG_TRANS	SHRS_OWND_FOLWNG_TRANS_FN	VALU_OWND_FOLWNG_TRANS	VALU_OWND_FOLWNG_TRANS_FN	DIRECT_INDIRECT_OWNERSHIP	DIRECT_INDIRECT_OWNERSHIP_FN	NATURE_OF_OWNERSHIP	NATURE_OF_OWNERSHIP_FN
0001209191-17-049138	519539	Common Stock Warrants (right to buy)		0.75		15-AUG-2017				4	P	0				133333.0					F1	A		15-AUG-2017		15-AUG-2022		Common Stock		133333.0				133333.0				D			
0001209191-17-049137	564423	Common Stock Warrants (right to buy)		0.75		15-AUG-2017				4	P	0				13333.0					F1	A		15-AUG-2017		15-AUG-2022		Common Stock		13333.0				13333.0				D			
0001209191-17-049136	492257	Common Stock Warrants (right to buy)		0.75		15-AUG-2017				4	P	0				13333.0					F1	A		15-AUG-2017		15-AUG-2022		Common Stock		13333.0				13333.0				D			
0001209191-17-049135	528942	Common Stock Warrants (right to buy)		0.75		15-AUG-2017				4	P	0				20000.0					F1	A		15-AUG-2017		15-AUG-2022		Common Stock		20000.0				20000.0				D			
0001209191-17-049134	473007	stock option		47.42		14-AUG-2017				4	M	0				4250.0				0.0		D			F3	26-APR-2019		common stock		4250.0				0.0				D			
0001209191-17-049132	469685	Common Stock Warrants (right to buy)		0.75		15-AUG-2017				4	P	0				13333.0					F1	A		15-AUG-2017		15-AUG-2022		Common Stock		13333.0				13333.0				D			
0001613377-17-000037	569711	Options to buy Common Stock	F1	0.41		15-AUG-2017				4	A	0				25953.0				0.29	F1	A		15-AUG-2017		15-AUG-2027		Common Stock		25953.0				25953.0				D			
0001209191-17-049131	556985	Common Stock Warrants (right to buy)		0.75		15-AUG-2017				4	P	0				40000.0					F1	A		15-AUG-2017		15-AUG-2022		Common Stock		40000.0				40000.0				D			
0001438093-17-000007	500809	Non-Qualified Stock Option (right to buy)		16.8		14-AUG-2017				4	M	0				9468.0				0.0		D		13-FEB-2013		02-NOV-2021		Common Stock		9468.0				65532.0				D			
0001438093-17-000007	500810	Non-Qualified Stock Option (right to buy)		16.8		15-AUG-2017				4	M	0				57291.0				0.0		D		13-FEB-2013		02-NOV-2021		Common Stock		57291.0				8241.0				D			
0001127602-17-025715	464663	Phantom Stock			F1	15-AUG-2017				4	A	0				16.74				49.77		A		08-AUG-1988	F2	08-AUG-1988	F2	Common Stock		16.74				19507.46				D			
0001127602-17-025713	554114	Phantom Stock			F1	15-AUG-2017				4	A	0				53.17				49.77		A			F2		F2	Common Stock		53.17				1525.17				D			
0001127602-17-025713	554115	Phantom Stock			F1	14-AUG-2017				4	I	0				395.08				49.98		A			F2		F2	Common Stock		395.08				1472.0				D			
0001209191-17-049130	530546	Common Stock Warrants (right to buy)		0.75		15-AUG-2017				4	P	0				13333.0					F1	A		15-AUG-2017		15-AUG-2022		Common Stock		13333.0				13333.0				D			
0001580695-17-000386	544453	Common Stock Purchase Warrant		2.1		11-AUG-2017				4	P	0	F1			5000.0					F1	A		11-AUG-2017		30-JUL-2022		Common Stock		5000.0				5000.0				D			
0001209191-17-049129	572783	Common Stock Warrants (right to buy)		0.75		15-AUG-2017				4	P	0				26666.0					F1	A		15-AUG-2017		15-AUG-2022		Common Stock		26666.0				26666.0				D			
0001616707-17-000528	457295	"Restricted Stock Units (""RSUs"")"			F5	15-AUG-2017				4	M	0				833.0				0.0		D			F6		F6	Class B Common Stock		833.0				5834.0				D			
0001616707-17-000528	457296	Class B Common Stock			F3	15-AUG-2017				4	M	0				833.0					F3	A			F3		F3	Class A Common Stock		833.0				833.0				D			
0001616707-17-000528	457297	Class B Common Stock			F3	15-AUG-2017				4	C	0				833.0					F3	D			F3		F3	Class A Common Stock		833.0				0.0				D			
0000067887-17-000059	559675	SAR	F2	43.42		14-AUG-2017				4	M	0				2000.0				43.42		D			F3	20-MAY-2018		Class A Common		2000.0				2000.0				D			
0001562180-17-002697	462636	Phantom Stock Unit		0.0	F1	15-AUG-2017				4	A	false	F2			6.0				142.07		A			F3		F3	Common Stock		6.0				5157.0				D			
0001562180-17-002696	489065	Phantom Stock Unit		0.0	F1	15-AUG-2017				4	A	false	F2			6.0				142.07		A			F3		F3	Common Stock		6.0				7003.0				D			
0001613377-17-000036	521517	Options to buy Common Stock	F1	0.41		15-AUG-2017				4	A	0				9957.0				0.29	F1	A		15-AUG-2017		15-AUG-2027		Common Stock		9957.0				9957.0				D			
0001140361-17-032399	574951	Phantom Stock Units			F1	14-AUG-2017				4	A	0				151.55				0.0		A			F2		F2	Common Stock		151.55				151.55				D			
0001613377-17-000035	572418	Options to buy Common Stock	F1	0.41		15-AUG-2017				4	A	0				21336.0				0.29	F1	A		15-AUG-2017		15-AUG-2027		Common Stock		21336.0				21336.0				D			
0001209191-17-049124	541707	Non-Qualified Stock Options (right to buy)		27.3		14-AUG-2017				4	M	0				25000.0				0.0		D		15-NOV-2016	F3	04-SEP-2019		Common Stock		25000.0				28062.0				D			
0001613377-17-000034	455589	Options to buy Common Stock	F1	0.41		15-AUG-2017				4	A	0				6401.0				0.29	F1	A		15-AUG-2017		15-AUG-2027		Common Stock		6401.0				6401.0				D			
0001140361-17-032394	490487	Stock Option (Right to Buy)		3.6		14-AUG-2017				4	M	0				652.0				0.0		D			F4	28-SEP-2021		Common Stock		652.0				43894.0				D			
0001140361-17-032394	490488	Stock Option (Right to Buy)		3.6		14-AUG-2017				4	M	0				6144.0				0.0		D			F4	14-MAY-2023		Common Stock		6144.0				36286.0				D			
0001140361-17-032394	490489	Stock Option (Right to Buy)		18.0		14-AUG-2017				4	M	0				204.0				0.0		D			F5	04-NOV-2024		Common Stock		204.0				42463.0				D			
0001613377-17-000033	554138	Options to buy Common Stock	F1	0.41		15-AUG-2017				4	A	0				7112.0				0.29	F1	A		15-AUG-2017		15-AUG-2027		Common Stock		7112.0				7112.0				D			
0001495231-17-000087	555541	Option (Right to Buy)		1.95		14-AUG-2017	F3			4	A	0				0.0				0.0		A		14-AUG-2017		14-AUG-2027		Common Stock		28113.0				538736.0				D			
0001495231-17-000086	457717	Option (Right to Buy)		1.95		14-AUG-2017				4	A	0				4255.0				0.0		A		14-AUG-2017	F2	14-AUG-2027		Common Stock		4255.0				91968.0				D			
0001515622-17-000047	558095	Stock Option (right to buy)		105.11		14-AUG-2017				4	M	0				500.0				0.0		D		01-NOV-2008	F1	01-NOV-2017		Common Stock, par value $0.01 per share		500.0				500.0				D			
0001543407-17-000030	570376	Stock Appreciation Rights		150.12		14-AUG-2017				4	M	0				3899.0				0.0		D		26-NOV-2016	F4	26-NOV-2025		Common Stock		3899.0				11699.0				D			
0001543407-17-000030	570375	Stock Appreciation Rights		134.73		14-AUG-2017				4	M	0				6944.0				0.0		D		25-NOV-2015	F3	25-NOV-2024		Common Stock		6944.0				6945.0				D			
0000016058-17-000036	470708	CACI Common (Restricted Stock Units)		124.2		14-AUG-2017				4	M	0				252.0				124.2		D			F1		F1	CACI Common		252.0				252.0				D			
0001140361-17-032386	461317	Options (Right to Buy)		57.08		14-AUG-2017				4	M	0				4782.0				0.0		D			F2	11-FEB-2019		Common Stock		4782.0				0.0				D			
0000016058-17-000035	525866	CACI Common (Restricted Stock Units)		124.2		14-AUG-2017				4	M	0				252.0				124.2		D			F1		F1	CACI Common		252.0				252.0				D			
0000016058-17-000034	454477	CACI Common (Restricted Stock Unit)		124.2		14-AUG-2017				4	M	0				252.0				124.2		D			F1		F1	CACI Common		252.0				252.0				D			
0001126975-17-000119	571396	Phantom Units			F1	14-AUG-2017				4	A	0				427.0				67.0		A			F2		F2	Common Units		427.0				32476.0				D			
0001126975-17-000118	469328	Phantom Units			F1	14-AUG-2017				4	A	0				223.0				67.0		A			F2		F2	Common Units		223.0				17038.0				D			
0001126975-17-000117	539195	Phantom Units			F1	14-AUG-2017				4	A	0				45.0				67.0		A			F2		F2	Common Units		45.0				3366.0				D			
0001126975-17-000116	513624	Phantom Units			F1	14-AUG-2017				4	A	0				965.0				67.0		A			F2		F2	Common Units		965.0				73659.0				D			
0001126975-17-000115	476635	Phantom Units			F1	14-AUG-2017				4	A	0				387.0				67.0		A			F2		F2	Common Units		387.0				29390.0				D			
0001126975-17-000114	474520	Phantom Units			F1	14-AUG-2017				4	A	0				32.0				67.0		A			F2		F2	Common Units		32.0				2434.0				D			
0000016058-17-000033	477751	CACI Common (Restricted Stock Unit)		124.2		14-AUG-2017				4	M	0				252.0				124.2		D			F1		F1	CACI Common		252.0				252.0				D			
0001701605-17-000087	519898	Stock Option (Right to Buy)		21.8		03-AUG-2017				4	M	0				2053.0	F1			0.0		D		03-JUL-2017		16-JUL-2022		Class A Common Stock		2053.0	F1			0.0				D			
0000016058-17-000032	489201	CACI Common (Restricted Stock Unit)		124.2		14-AUG-2017				4	M	0				252.0				124.2		D			F1		F1	CACI Common		252.0				252.0				D			
0001179110-17-011517	468666	Phantom unit			F1	14-AUG-2017				4	A	0				466.0					F3	A			F2		F3	Common Unit		466.0				18348.0				D			
0001179110-17-011516	491559	Phantom unit			F1	14-AUG-2017				4	A	0				5232.0					F3	A			F2		F3	Common unit		5232.0				206335.0				D			
0001179110-17-011515	527614	Phantom unit			F1	14-AUG-2017				4	A	0				596.0					F3	A			F2		F3	Common unit		596.0				23497.0				D			
0001179110-17-011514	572554	Phantom unit			F1	14-AUG-2017				4	A	0				621.0					F3	A			F2		F3	Common unit		621.0				24492.0				D			
0001179110-17-011513	557773	Phantom unit			F1	14-AUG-2017				4	A	0				2227.0					F3	A			F2		F3	Common unit		2227.0				87820.0				D			
0001179110-17-011512	507370	Phantom unit			F1	14-AUG-2017				4	A	0				770.0					F3	A			F2		F3	Common unit		770.0				30333.0				D			
0001179110-17-011511	468805	Phantom unit			F1	14-AUG-2017				4	A	0				174.0					F3	A			F2		F3	Common unit		174.0				6848.0				D			
0001179110-17-011510	520203	Phantom unit			F1	14-AUG-2017				4	A	0				2502.0					F3	A			F2		F3	Common unit		2502.0				98669.0				D			
0001179110-17-011509	574199	Phantom unit			F1	14-AUG-2017				4	A	0				614.0					F3	A			F2		F3	Common unit		614.0				24191.0				D			
0001209191-17-049109	514906	Employee Stock Option (right to buy)		34.85		14-AUG-2017				4	A	0				20000.0				0.0		A			F2	14-AUG-2027		Common Stock		20000.0				20000.0				D			
0000016058-17-000031	573228	CACI Common (Restricted Stock Units)		124.2		14-AUG-2017				4	M	0				252.0				124.2		D			F1		F1	CACI Common		252.0				252.0				D			
0000016058-17-000030	497306	CACI Common (Restricted Stock Units)		124.2		14-AUG-2017				4	M	0				252.0				124.2		D			F1		F1	CACI Common		252.0				252.0				D			
0000016058-17-000029	476933	CACI Common (Restricted Stock Units)		124.2		14-AUG-2017				4	M	0				252.0				124.2		D			F1		F1	CACI Common		252.0				252.0				D			
0001127602-17-025688	542744	Stock Options (Right to Buy)		76.12		14-AUG-2017				4	M	0				1249.0				0.0		D		12-AUG-2016		12-AUG-2020		Common Stock		1249.0				2498.0				D			
0000703604-17-000078	501938	Stock Options	F1	23.7		14-AUG-2017				4	A	0				16790.0				0.0		A		14-AUG-2020	F2	14-AUG-2024		Common Stock		16790.0				16790.0				D			
0000703604-17-000078	501939	Stock Options	F1	27.7		14-AUG-2017				4	A	0				13333.0				0.0		A		14-AUG-2020	F2	14-AUG-2024		Common Stock		13333.0				13333.0				D			
0000703604-17-000078	501940	Stock Options	F1	31.7		14-AUG-2017				4	A	0				9877.0				0.0		A		14-AUG-2020	F2	14-AUG-2024		Common Stock		9877.0				9877.0				D			
0000703604-17-000078	501945	Restricted Stock Awards	F6	0.0		14-AUG-2017				4	A	0				29083.0				0.0		A		14-AUG-2020		14-AUG-2020		Common Stock		29083.0				29083.0				D			
0000703604-17-000078	501942	Stock Performance Rights	F3	27.7		14-AUG-2017				4	A	0				13667.0				0.0		A		14-AUG-2020	F2	14-AUG-2024		Common Stock		13667.0				13667.0				D			
0000703604-17-000078	501943	Stock Performance Rights	F3	31.7		14-AUG-2017				4	A	0				10123.0				0.0		A		14-AUG-2020	F2	14-AUG-2024		Common Stock		10123.0				10123.0				D			
0000703604-17-000078	501944	Market Stock Units	F4, F5	0.0		14-AUG-2017				4	A	0				86901.0				0.0		A		31-DEC-2019		31-DEC-2019		Common Stock		86901.0				86901.0				D			
0000703604-17-000078	501941	Stock Performance Rights	F3	23.7		14-AUG-2017				4	A	0				17210.0				0.0		A		14-AUG-2020	F2	14-AUG-2024		Common Stock		17210.0				17210.0				D			
0001628280-17-008709	564211	Restricted Stock Unit			F1	15-AUG-2017				4	M	0				236.0					F1	D			F3	05-FEB-2022		Common Stock		236.0				4238.0				D			
0001628280-17-008709	564213	Restricted Stock Unit			F1	15-AUG-2017				4	M	0				200.0					F1	D			F5	09-MAY-2024		Common Stock		200.0				9001.0				D			
0001628280-17-008709	564212	Restricted Stock Unit			F1	15-AUG-2017				4	M	0				196.0					F1	D			F4	06-MAY-2023		Common Stock		196.0				6463.0				D			
0001628280-17-008708	502410	Restricted Stock Unit			F1	15-AUG-2017				4	M	0				521.0					F1	D			F4	06-MAY-2023		Common Stock		521.0				17188.0				D			
0001628280-17-008708	502411	Restricted Stock Unit			F1	15-AUG-2017				4	M	0				525.0					F1	D			F5	09-MAY-2024		Common Stock		525.0				23626.0				D			
0001628280-17-008708	502409	Restricted Stock Unit			F1	15-AUG-2017				4	M	0				852.0					F1	D			F3	05-FEB-2022		Common Stock		852.0				15338.0				D			
0001628280-17-008707	471655	Restricted Stock Unit			F1	15-AUG-2017				4	M	0				2916.0					F1	D			F5	06-MAY-2023		Common Stock		2916.0				96251.0				D			
0001628280-17-008707	471656	Restricted Stock Unit			F1	15-AUG-2017				4	M	0				233.0					F1	D			F6	09-MAY-2024		Common Stock		233.0				10501.0				D			
0001628280-17-008706	485222	Restricted Stock Unit			F1	15-AUG-2017				4	M	0				2604.0					F1	D			F3	05-FEB-2022		Common Stock		2604.0				46877.0				D			
0001628280-17-008706	485224	Restricted Stock Unit			F1	15-AUG-2017				4	M	0				233.0					F1	D			F5	09-MAY-2024		Common Stock		233.0				10501.0				D			
0001628280-17-008706	485223	Restricted Stock Unit			F1	15-AUG-2017				4	M	0				226.0					F1	D			F4	06-MAY-2023		Common Stock		226.0				7460.0				D			
0001140361-17-032382	573278	Restricted Stock Units		0.0	F6	12-AUG-2017				4	M	0	F1			734.0				0.0		D			F7		F7	Common Stock		734.0				2204.0				D			
0001140361-17-032381	538607	Restricted Stock Units		0.0	F4	12-AUG-2017				4	M	0	F3			62.0				0.0		D			F6		F6	Common Stock		62.0				188.0				D			
0001140361-17-032381	538606	Restricted Stock Units		0.0	F4	11-AUG-2017				4	M	0	F1			210.0				0.0		D			F5		F5	Common Stock		210.0				838.0				D			
0001140361-17-032380	470274	Restricted Stock Units		0.0	F3	12-AUG-2017				4	M	0	F1			1562.0				0.0		D			F4		F4	Common Stock		1562.0				4688.0				D			
0001140361-17-032379	501371	Restricted Stock Units		0.0	F6	12-AUG-2017				4	M	0	F1			3125.0				0.0		D			F7		F7	Common Stock		3125.0				9375.0				D			
0001140361-17-032378	502636	Restricted Stock Units		0.0	F4	12-AUG-2017				4	M	0	F1			937.0				0.0		D			F5		F5	Common Stock		937.0				2813.0				D			
0001225208-17-014076	503755	Restricted Stock Units	F2		F3	11-AUG-2017				4	A	0				74499.0				0.0		A		11-AUG-2017	F4		F4	Common Stock, par value $0.01		74499.0				74499.0				D			
0001225208-17-014076	503756	Restricted Stock Units			F3	11-AUG-2017				4	M	0				74499.0				0.0		D		11-AUG-2017	F4		F4	Common Stock, par value $0.01		74499.0				0.0				D			
0001575189-17-000040	501003	Options to Purchase Common Stock, par value $0.001		8.2		13-AUG-2017				4	M	0				514567.0				0.0		D		17-FEB-2016		31-DEC-2019		Common stock, par value $0.001		514567.0				0.0				D			
0001225208-17-014075	461575	Stock Option		22.11		14-AUG-2017				4	M	0				13021.0				0.0		D		29-JUN-2012		29-JUN-2018		Common Stock		13021.0				0.0				D			
0000899243-17-020406	466063	Restricted Stock Units			F2	13-AUG-2017				4	M	0				3125.0				0.0		D			F3		F3	Common Stock		3125.0				3125.0	F3			D			
0000899243-17-020405	463235	Restricted Stock Units			F2	13-AUG-2017				4	M	0				13250.0				0.0		D			F3		F3	Common Stock		13250.0				13250.0	F3			D			
0001225208-17-014065	524197	8.00% Series A Mandatory Convertible Preferred Stock			F1	11-AUG-2017				4	P	0				94.0				101.0		A			F1	15-AUG-2019	F1	Common Stock		728.11	F2			5094.0				D			
0000899243-17-020404	554876	Restricted Stock Units			F2	13-AUG-2017				4	M	0				3125.0				0.0		D			F3		F3	Common Stock		3125.0				3125.0	F3			D			
0001209191-17-049084	501651	Class B Common Stock	F1	0.0		12-MAY-2017				4	C	0				5000.0				0.0		D			F1		F1	Class A Common Stock		5000.0				2329778.0				I		By Trust	
0001209191-17-049084	501652	Class B Common Stock	F1	0.0		13-AUG-2017				4	C	0				18600.0				0.0		D			F1		F1	Class A Common Stock		18600.0				2311178.0				I		By Trust	
0001127602-17-025683	567438	Non Qualified Stock Option (Right to Buy)		67.12		14-AUG-2017				4	M	0	F1			1088.0				0.0		D			F3	12-FEB-2023		Common Stock		1088.0				19583.0				D			
0000769993-17-000639	550742	Series B Cumulative Convertible Preferred Units			F3	11-AUG-2017				4	J	false	F3			1178672.0					F3	A			F3		F3	Common Units		1178672.0				56645600.0				I		See footnotes	F7, F4, F1, F6, F5, F2, F3
0000769993-17-000637	518422	Series B Cumulative Convertible Preferred Units			F3	11-AUG-2017				4	J	false	F3			1178672.0					F3	A			F3		F3	Common Units		1178672.0				56645600.0				I		See footnotes	F7, F4, F1, F6, F5, F2, F3
0001127602-17-025681	540841	Non-qualified Stock Option (Right to Buy)		39.09		15-AUG-2017				4	M	0	F1			8027.0				0.0		D		27-NOV-2013	F8	27-NOV-2017		Common Stock		8027.0				112368.0				D			
0001209191-17-049081	535783	Options to purchase common stock		54.08		15-AUG-2017				4	M	0				1000.0				0.0		D		01-MAR-2010		01-MAR-2018		Common stock		1000.0				3758.0				D			
0000827054-17-000154	497657	Restricted Stock Units		84.29		15-AUG-2017				4	M	0				4060.0				0.0		D			F3		F3	Common Stock		4060.0				0.0				D			
0000827054-17-000153	513336	Restricted Stock Units		84.29		15-AUG-2017				4	M	0				25261.0				0.0		D			F3		F3	Common Stock		25261.0				0.0				D			
0000827054-17-000153	513337	Restricted Stock Units		84.29		15-AUG-2017				4	M	0				1621.0				0.0		D			F3		F3	Common Stock		1621.0				0.0				D			
0000827054-17-000152	462600	Restricted Stock Units		84.29		15-AUG-2017				4	M	0				10225.0				0.0		D			F1		F1	Common Stock		10225.0				0.0				D			
0000827054-17-000152	462601	Restricted Stock Units		84.29		15-AUG-2017				4	M	0				1820.0				0.0		D			F1		F1	Common Stock		1820.0				0.0				D			
0000827054-17-000150	510123	Restricted Stock Units		84.29		15-AUG-2017				4	M	0				4962.0				0.0		D			F1		F1	Common Stock		4962.0				0.0				D			
0000827054-17-000149	499638	Restricted Stock Units		84.29		15-AUG-2017				4	M	0				5714.0				0.0		D			F1		F1	Common Stock		5714.0				0.0				D			
0001415889-17-001394	555418	Stock Option		1.43		17-MAY-2016				4	A	0				25000.0				0.0		A		17-MAY-2016	F2	17-MAY-2021		Common Stock		25000.0				25000.0				D			
0000827054-17-000148	520764	Restricted Stock Units		84.29		15-AUG-2017				4	M	0				3609.0				0.0		A			F1		F1	Common Stock		3609.0				0.0				D			
0001144204-17-043564	537372	Restricted Stock Units			F1	11-AUG-2017				4	M	0				7500.0				0.0		D			F2		F2	Common Stock		7500.0				22500.0				D			
0001628280-17-008705	529527	Restricted Stock Unit			F1	15-AUG-2017				4	M	0				200.0					F1	D			F5	09-MAY-2024		Common Stock		200.0				9001.0				D			
0001628280-17-008705	529525	Stock Option (Right to Buy)		26.29		11-AUG-2017				4	A	0				100000.0				0.0		A			F3	11-AUG-2027		Common Stock		100000.0				100000.0				D			
0001628280-17-008705	529526	Restricted Stock Unit			F1	15-AUG-2017				4	M	0				2916.0					F1	D			F4	06-MAY-2023		Common Stock		2916.0				96251.0				D			
0001628280-17-008704	528815	Restricted Stock Unit			F2	15-AUG-2017				4	M	0				4166.0					F2	D			F4	06-MAY-2023		Common Stock		4166.0				137501.0				D			
0001628280-17-008704	528816	Restricted Stock Unit			F2	15-AUG-2017				4	M	0				233.0					F2	D			F5	09-MAY-2024		Common Stock		233.0				10501.0				D			
0001127602-17-025677	464765	Non-qualified Stock Option (Right to Buy)		34.41		10-AUG-2017				4	M	0				7118.0				0.0		D		21-JUL-2012		21-JUL-2018		Common Stock		7118.0				0.0				D			
0001127602-17-025677	464764	Non-qualified Stock Option (Right to Buy)		32.96		10-AUG-2017				4	M	0				16968.0				0.0		D		03-JUN-2012		03-JUN-2018		Common Stock		16968.0				0.0				D			
0001140361-17-032370	544022	Restricted Stock Units		0.0	F2	11-AUG-2017				4	M	0	F1			5000.0				0.0		D			F3		F3	Common Stock		5000.0				0.0				D			
0001352027-17-000036	559495	Employee Stock Options		11.73		11-AUG-2017				4	M	0				75000.0				0.0		D			F4	06-MAR-2022		Common Stock, par value $0.000001 per share		75000.0				100000.0				D			
0001140361-17-032369	475082	Restricted Stock Units		0.0	F3	11-AUG-2017				4	M	0	F1			5000.0				0.0		D			F4		F4	Common Stock		5000.0				0.0				D			
0001140361-17-032369	475083	Restricted Stock Units		0.0	F3	13-AUG-2017				4	M	0	F2			332.0				0.0		D			F5		F5	Common Stock		332.0				0.0				D			
0001140361-17-032368	483660	Restricted Stock Units		0.0	F3	13-AUG-2017				4	M	0	F2			332.0				0.0		D			F5		F5	Common Stock		332.0				0.0				D			
0001140361-17-032368	483659	Restricted Stock Units		0.0	F3	11-AUG-2017				4	M	0	F1			5000.0				0.0		D			F4		F4	Common Stock		5000.0				0.0				D			
0001140361-17-032367	473649	Restricted Stock Units		0.0	F2	11-AUG-2017				4	M	0	F1			5000.0				0.0		D			F3		F3	Common Stock		5000.0				0.0				D			
0001140361-17-032366	521019	Restricted Stock Units		0.0	F2	11-AUG-2017				4	M	0	F1			5000.0				0.0		D			F3		F3	Common Stock		5000.0				0.0				D			
0000065011-17-000109	492561	Non-Qualified Stock Option (right to buy)		58.0		08-AUG-2017				4	A	0				18000.0				0.0		A		08-AUG-2020		08-AUG-2027		Common Stock ($1 par value)		18000.0				18000.0				D			
0000065011-17-000109	492562	Restricted Stock Units		0.0		08-AUG-2017				4	A	0				6550.0				0.0		A			F5		F5	Common Stock ($1 par value)		6550.0				30700.0				D			
0000065011-17-000109	492563	Restricted Stock Units		0.0		12-AUG-2017				4	M	0				6800.0					F2	D			F6		F6	Common Stock ($1 par value)		6800.0				23900.0				D			
0000065011-17-000109	492564	Non-Qualified Stock Option (right to buy)		45.69		14-AUG-2017				4	M	0				18000.0				0.0		D		12-AUG-2017		12-AUG-2024		Common Stock ($1 par value)		18000.0				0.0				D			
0000065011-17-000108	538880	Restricted Stock Units		0.0		12-AUG-2017				4	M	0				2750.0					F2	D			F5		F5	Common Stock ($1 par value)		2750.0				11108.0				D			
0000065011-17-000108	538878	Non-Qualified Stock Option (right to buy)		58.0		08-AUG-2017				4	A	0				15000.0				0.0		A		08-AUG-2020		08-AUG-2027		Common Stock ($1 par value)		15000.0				15000.0				D			
0000065011-17-000108	538879	Restricted Stock Units		0.0		08-AUG-2017				4	A	0				5000.0				0.0		A			F4		F4	Common Stock ($1 par value)		5000.0				13858.0				D			
0000065011-17-000107	528853	Restricted Stock Units		0.0		12-AUG-2017				4	M	0				21000.0					F2	D			F7		F7	Common Stock ($1 par value)		21000.0				64268.0				D			
0000065011-17-000107	528851	Non-Qualified Stock Option (right to buy)		58.0		08-AUG-2017				4	A	0				59000.0				0.0		A		08-AUG-2020		08-AUG-2027		Common Stock ($1 par value)		59000.0				59000.0				D			
0000065011-17-000107	528854	Non-Qualified Stock Option (right to buy)		45.69		14-AUG-2017				4	M	0				65000.0				0.0		D		12-AUG-2017		12-AUG-2024		Common Stock ($1 par value)		65000.0				0.0				D			
0000065011-17-000107	528852	Restricted Stock Units		0.0		08-AUG-2017				4	A	0				18250.0				0.0		A			F6		F6	Common Stock ($1 par value)		18250.0				85268.0				D			
0000065011-17-000106	488092	Restricted Stock Units		0.0		12-AUG-2017				4	M	0				7300.0					F2	D			F6		F6	Common Stock ($1 par value)		7300.0				29750.0				D			
0000065011-17-000106	488090	Non-Qualified Stock Option (right to buy)		58.0		08-AUG-2017				4	A	0				22500.0				0.0		A		08-AUG-2020		08-AUG-2027		Common Stock ($1 par value)		22500.0				22500.0				D			
0000065011-17-000106	488091	Restricted Stock Units		0.0		08-AUG-2017				4	A	0				8050.0				0.0		A			F5		F5	Common Stock ($1 par value)		8050.0				37050.0				D			
0000065011-17-000105	558122	Restricted Stock Units		0.0		08-AUG-2017				4	A	0				12000.0				0.0		A			F5		F5	Common Stock ($1 par value)		12000.0				44677.0				D			
0000065011-17-000105	558121	Non-Qualified Stock Option (right to buy)		58.0		08-AUG-2017				4	A	0				41000.0				0.0		A		08-AUG-2020		08-AUG-2027		Common Stock ($1 par value)		41000.0				41000.0				D			
0000065011-17-000105	558123	Restricted Stock Units		0.0		12-AUG-2017				4	M	0				8350.0					F2	D			F6		F6	Common Stock ($1 par value)		8350.0				36327.0				D			
0000065011-17-000104	570650	Non-Qualified Stock Option (right to buy)		58.0		08-AUG-2017				4	A	0				18000.0				0.0		A		08-AUG-2020		08-AUG-2027		Common Stock ($1 par value)		18000.0				18000.0				D			
0000065011-17-000104	570651	Restricted Stock Units		0.0		08-AUG-2017				4	A	0				6550.0				0.0		A			F1		F1	Common Stock ($1 par value)		6550.0				32129.0				D			
0000065011-17-000104	570652	Restricted Stock Units		0.0		12-AUG-2017				4	D	0				6550.0					F2	D			F1		F1	Common Stock ($1 par value)		6550.0				25579.0				D			
0000065011-17-000104	570653	Stock equivalent units			F3	12-AUG-2017				4	A	0				6550.0					F2	A			F3		F3	Stock equivalent units		6550.0				50979.0				D			
0000065011-17-000103	554769	Non-Qualified Stock Option (right to buy)		58.0		08-AUG-2017				4	A	0				3800.0				0.0		A		08-AUG-2020		08-AUG-2027		Common Stock ($1 par value)		3800.0				3800.0				D			
0000065011-17-000103	554771	Restricted Stock Units		0.0		12-AUG-2017				4	M	0				1600.0					F2	A			F5		F5	Common Stock ($1 par value)		1600.0				4850.0				D			
0000065011-17-000103	554770	Restricted Stock Units		0.0		08-AUG-2017				4	A	0				1350.0				0.0		A			F4		F4	Common Stock ($1 par value)		1350.0				6450.0				D			
0001127602-17-025672	491512	Stock Option		22.84		15-AUG-2017				4	M	0				1875.0				0.0		D			F2	31-MAY-2018		Common Stock		1875.0				16875.0				D			
